,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,minBeds,minBaths,minArea,lotId,buildingName,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.unit,availabilityDate,isR4R,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.rentalMarketingSubType,info3String,plid,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.videoCount,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,streetViewURL,streetViewMetadataURL,lotAreaString
260,48765666,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/55a234eb7ba9f55c5ced2f2968430260-p_e.jpg,True,/homedetails/3920-W-Barrett-St-Seattle-WA-98199/48765666_zpid/,SOLD,Sold,$2.22M,$2.22M,"3920 W Barrett Street, Seattle, WA 98199",4.0,3.0,3620.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.64749,-122.40787,RECENTLY_SOLD,Sold 02/22/2024,48765666.0,3920 W Barrett Street,98199,Seattle,WA,47.64749,-122.40787,2215000.0,1708588800000.0,3.0,4.0,3620.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2216300.0,5832.0,False,False,RECENTLY_SOLD,2215000.0,1107908000.0,True,False,False,USD,USA,1764000.0,8550.828,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
261,48792613,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/8cbf88404eea83fd80e5385423efbd4e-p_e.jpg,True,/homedetails/6204-51st-Ave-S-Seattle-WA-98118/48792613_zpid/,SOLD,Sold,$1.36M,$1.36M,"6204 51st Avenue S, Seattle, WA 98118",5.0,3.0,3850.0,False,False,RecentlySold,RecentChange,False,False,True,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.546806,-122.26937,RECENTLY_SOLD,Sold 02/22/2024,48792613.0,6204 51st Avenue S,98118,Seattle,WA,47.546806,-122.26937,1360000.0,1708588800000.0,3.0,5.0,3850.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1363000.0,6763.0,False,False,RECENTLY_SOLD,1360000.0,1107908000.0,True,False,False,USD,USA,1356000.0,8712.0,sqft,False,,,,,,,,,,,,,,,,,,1.0,,,,,,
262,48824635,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/3d6c00e21b26c4c7f38b38beb413b8eb-p_e.jpg,True,/homedetails/3444-24th-Ave-W-Seattle-WA-98199/48824635_zpid/,SOLD,Sold,"$962,000",$962K,"3444 24th Avenue W, Seattle, WA 98199",3.0,3.0,2070.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.65158,-122.38703,RECENTLY_SOLD,Sold 02/22/2024,48824635.0,3444 24th Avenue W,98199,Seattle,WA,47.65158,-122.38703,962000.0,1708588800000.0,3.0,3.0,2070.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,962600.0,4500.0,False,False,RECENTLY_SOLD,962000.0,1107908000.0,True,False,False,USD,USA,836000.0,7000.092,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
263,48825035,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/9564beebe056d6dbdbbb0e5fc438344b-p_e.jpg,True,/homedetails/2541-13th-Ave-W-Seattle-WA-98119/48825035_zpid/,SOLD,Sold,"$825,000",$825K,"2541 13th Avenue W, Seattle, WA 98119",3.0,2.0,1840.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.641968,-122.37385,RECENTLY_SOLD,Sold 02/22/2024,48825035.0,2541 13th Avenue W,98119,Seattle,WA,47.641968,-122.37385,825000.0,1708588800000.0,2.0,3.0,1840.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,825500.0,4287.0,False,False,RECENTLY_SOLD,825000.0,1107908000.0,True,False,False,USD,USA,803000.0,2047.32,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,https://photos.zillowstatic.com/fp/fcc1f5802845e52120b543f5ab3f705a-p_e.jpg,True,/b/9255-greenwood-ave-n-seattle-wa-5jF2G8/,SOLD,Greenwood Arms,,,"9255 Greenwood Ave N, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,1107908000,47.69755,-122.35578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,639.0,1050488515.0,Greenwood Arms,47.69755--122.35578,True,False,5.0,,,,,,,,,,,,,,,
265,48853521,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/8aee11ac0eaa5dae28bde92cb70fd8db-p_e.jpg,True,/homedetails/312-NE-95th-St-Seattle-WA-98115/48853521_zpid/,SOLD,Sold,$1.01M,$1.01M,"312 NE 95th Street, Seattle, WA 98115",4.0,2.0,2200.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.697998,-122.32509,RECENTLY_SOLD,Sold 02/22/2024,48853521.0,312 NE 95th Street,98115,Seattle,WA,47.697998,-122.32509,1005000.0,1708588800000.0,2.0,4.0,2200.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1006200.0,3962.0,False,False,RECENTLY_SOLD,1005000.0,1107908000.0,True,False,False,USD,USA,814000.0,8250.264,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
266,48864104,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/76a58d4d8ac846ffbdd7762d29517c0f-p_e.jpg,True,/homedetails/8448-Seward-Park-Ave-S-Seattle-WA-98118/48864104_zpid/,SOLD,Sold,"$651,888",$652K,"8448 Seward Park Avenue S, Seattle, WA 98118",3.0,1.0,950.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.527287,-122.265144,RECENTLY_SOLD,Sold 02/22/2024,48864104.0,8448 Seward Park Avenue S,98118,Seattle,WA,47.527287,-122.265144,651888.0,1708588800000.0,1.0,3.0,950.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,652300.0,2400.0,False,False,RECENTLY_SOLD,651888.0,1107908000.0,True,False,False,USD,USA,450000.0,4499.748,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
267,48868703,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/7611690db3e3612080d3733dd9569a08-p_e.jpg,True,/homedetails/722-N-73rd-St-Seattle-WA-98103/48868703_zpid/,SOLD,Sold,$1.28M,$1.28M,"722 N 73rd Street, Seattle, WA 98103",4.0,3.0,2620.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.682026,-122.34884,RECENTLY_SOLD,Sold 02/22/2024,48868703.0,722 N 73rd Street,98103,Seattle,WA,47.682026,-122.34884,1275000.0,1708588800000.0,3.0,4.0,2620.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1275800.0,4900.0,False,False,RECENTLY_SOLD,1275000.0,1107908000.0,True,False,False,USD,USA,998000.0,4634.784,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
268,48875223,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/430f65973823d272f51ee4ba8ebe4a5b-p_e.jpg,True,/homedetails/7345-16th-Ave-SW-Seattle-WA-98106/48875223_zpid/,SOLD,Sold,"$599,950",$600K,"7345 16th Avenue SW, Seattle, WA 98106",2.0,1.0,720.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.53596,-122.35538,RECENTLY_SOLD,Sold 02/22/2024,48875223.0,7345 16th Avenue SW,98106,Seattle,WA,47.53596,-122.35538,599950.0,1708588800000.0,1.0,2.0,720.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,600300.0,2299.0,False,False,RECENTLY_SOLD,599950.0,1107908000.0,True,False,False,USD,USA,385000.0,5244.624,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
269,48895367,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/bbacbfd7f6bb1ad8e7d407fc8f4d57ad-p_e.jpg,True,/homedetails/6552-38th-Ave-NE-Seattle-WA-98115/48895367_zpid/,SOLD,Sold,"$900,000",$900K,"6552 38th Ave NE, Seattle, WA 98115",4.0,3.0,2400.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,,1107908000,47.67734,-122.28676,RECENTLY_SOLD,Sold 02/22/2024,48895367.0,6552 38th Ave NE,98115,Seattle,WA,47.67734,-122.28676,900000.0,1708588800000.0,3.0,4.0,2400.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1170000.0,4285.0,False,False,RECENTLY_SOLD,900000.0,1107908000.0,True,False,False,USD,USA,850000.0,5243.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
270,48938409,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/5a926e0e90bd55454db0de1e558cc367-p_e.jpg,True,/homedetails/10041-Mary-Ave-NW-Seattle-WA-98177/48938409_zpid/,SOLD,Sold,"$830,000",$830K,"10041 Mary Avenue NW, Seattle, WA 98177",2.0,1.0,1240.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.70278,-122.3758,RECENTLY_SOLD,Sold 02/22/2024,48938409.0,10041 Mary Avenue NW,98177,Seattle,WA,47.70278,-122.3758,830000.0,1708588800000.0,1.0,2.0,1240.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,831500.0,2685.0,False,False,RECENTLY_SOLD,830000.0,1107908000.0,True,False,False,USD,USA,670000.0,4961.484,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
271,48956348,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/54a06b17a9b3960092ff6eda963f05b8-p_e.jpg,True,/homedetails/1208-41st-Ave-E-Seattle-WA-98112/48956348_zpid/,SOLD,Sold,$2.18M,$2.18M,"1208 41st Avenue E, Seattle, WA 98112",4.0,4.0,2650.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.630123,-122.2796,RECENTLY_SOLD,Sold 02/22/2024,48956348.0,1208 41st Avenue E,98112,Seattle,WA,47.630123,-122.2796,2180000.0,1708588800000.0,4.0,4.0,2650.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2181300.0,4428.0,False,False,RECENTLY_SOLD,2180000.0,1107908000.0,True,False,False,USD,USA,1593000.0,3798.432,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
272,48978082,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/7921e7f2749c0b4a92fe3176d59393ff-p_e.jpg,True,/homedetails/1415-2nd-Ave-UNIT-705-Seattle-WA-98101/48978082_zpid/,SOLD,Sold,"$485,000",$485K,"1415 2nd Ave UNIT 705, Seattle, WA 98101",1.0,1.0,602.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.608955,-122.33923,RECENTLY_SOLD,Sold 02/22/2024,48978082.0,1415 2nd Ave UNIT 705,98101,Seattle,WA,47.608955,-122.33923,485000.0,1708588800000.0,1.0,1.0,602.0,CONDO,RECENTLY_SOLD,-1.0,False,False,485600.0,1275.0,False,False,RECENTLY_SOLD,485000.0,1107908000.0,True,False,False,USD,USA,409000.0,,,False,,,,,,,,,,Unit 705,,,,,,,,,,,,,,
273,49015030,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/f9413fcc504ac6a6cf8c635d37df8fb1-p_e.jpg,True,/homedetails/811-W-Bertona-St-Seattle-WA-98119/49015030_zpid/,SOLD,Sold,"$959,000",$959K,"811 W Bertona Street, Seattle, WA 98119",2.0,1.0,1650.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.65027,-122.36794,RECENTLY_SOLD,Sold 02/22/2024,49015030.0,811 W Bertona Street,98119,Seattle,WA,47.65027,-122.36794,959000.0,1708588800000.0,1.0,2.0,1650.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,960700.0,2900.0,False,False,RECENTLY_SOLD,959000.0,1107908000.0,True,False,False,USD,USA,737000.0,5005.044,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
274,49047408,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/acc5b8c4a2e7faa0fe2ecc1d9d522947-p_e.jpg,True,/homedetails/4652-Beach-Dr-SW-Seattle-WA-98116/49047408_zpid/,SOLD,Sold,$1.31M,$1.31M,"4652 Beach Drive SW, Seattle, WA 98116",2.0,2.0,2150.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.561176,-122.40366,RECENTLY_SOLD,Sold 02/22/2024,49047408.0,4652 Beach Drive SW,98116,Seattle,WA,47.561176,-122.40366,1310000.0,1708588800000.0,2.0,2.0,2150.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1311200.0,4099.0,False,False,RECENTLY_SOLD,1310000.0,1107908000.0,True,False,False,USD,USA,1039000.0,6581.916,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
275,49083210,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/404ed7f9789c2207c63881d19a9d57c8-p_e.jpg,True,/homedetails/3704-38th-Ave-S-Seattle-WA-98144/49083210_zpid/,SOLD,Sold,"$940,000",$940K,"3704 38th Avenue S, Seattle, WA 98144",4.0,3.0,2960.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.570408,-122.28469,RECENTLY_SOLD,Sold 02/22/2024,49083210.0,3704 38th Avenue S,98144,Seattle,WA,47.570408,-122.28469,940000.0,1708588800000.0,3.0,4.0,2960.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,940600.0,4900.0,False,False,RECENTLY_SOLD,940000.0,1107908000.0,True,False,False,USD,USA,853000.0,4634.784,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
276,49131832,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/81720a774970e07e49ad5e88bb6602eb-p_e.jpg,True,/homedetails/2440-55th-Ave-SW-Seattle-WA-98116/49131832_zpid/,SOLD,Sold,"$900,000",$900K,"2440 55th Avenue SW, Seattle, WA 98116",2.0,2.0,1498.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.5812,-122.402435,RECENTLY_SOLD,Sold 02/22/2024,49131832.0,2440 55th Avenue SW,98116,Seattle,WA,47.5812,-122.402435,900000.0,1708588800000.0,2.0,2.0,1498.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,900500.0,3800.0,False,False,RECENTLY_SOLD,900000.0,1107908000.0,True,False,False,USD,USA,742000.0,962.676,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,https://photos.zillowstatic.com/fp/064b8e78cbe322ceb2b29a94c0d224bc-p_e.jpg,True,"/b/building/47.640408,-122.27927_ll/",SOLD,For Rent,,,"2342 41st Ave E, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,1107908000,47.640408,-122.27927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4500.0,,,47.640408--122.27927,True,False,2.0,,,,,,,,,,,,,,,
278,,,,https://photos.zillowstatic.com/fp/fe736390d04d71268ab1fde0b5bac193-p_e.jpg,True,/b/106-17th-ave-seattle-wa-5jDyq2/,SOLD,For Rent,,,"106A 17th Ave, Seattle, WA",,,,,,,,,True,,False,False,False,False,,False,,,1107908000,47.60202,-122.30975,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1820.0,1050485079.0,,47.60202--122.30975,True,False,2.0,,,,,,,,,,,,,,,
279,67683740,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/6d9a4816b68e6762a22ae9f919ad8152-p_e.jpg,True,/homedetails/3454-22nd-Ave-W-Seattle-WA-98199/67683740_zpid/,SOLD,Sold,"$845,000",$845K,"3454 22nd Avenue W, Seattle, WA 98199",3.0,4.0,1610.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.65188,-122.384186,RECENTLY_SOLD,Sold 02/22/2024,67683740.0,3454 22nd Avenue W,98199,Seattle,WA,47.65188,-122.384186,845000.0,1708588800000.0,4.0,3.0,1610.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,845500.0,3469.0,False,False,RECENTLY_SOLD,845000.0,1107908000.0,True,False,False,USD,USA,716000.0,1389.564,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
280,70581776,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/c8369a820b7f0e34686086f38f8bd00d-p_e.jpg,True,/homedetails/4614-Interlake-Ave-N-Seattle-WA-98103/70581776_zpid/,SOLD,Sold,"$710,000",$710K,"4614 Interlake Ave N, Seattle, WA 98103",2.0,2.0,930.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.66272,-122.34038,,,70581776.0,4614 Interlake Ave N,98103,Seattle,WA,47.66272,-122.34038,710000.0,1708588800000.0,2.0,2.0,930.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,710400.0,2991.0,False,False,FOR_RENT,2980.0,1107908000.0,True,False,False,USD,USA,702000.0,1167.408,sqft,False,,,,,,,,,,,2024-03-02 00:00:00,,False,,,,,,,,,,,
281,,,,https://photos.zillowstatic.com/fp/df291501df7a3eb79b624cf9e97c8524-p_e.jpg,True,/b/1105-spring-st-seattle-wa-5XjSM4/,SOLD,The Decatur Condominium,,,"1105 Spring St, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,1107908000,47.609974,-122.32526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,530.0,1001481945.0,The Decatur Condominium,47.609974--122.32526,True,False,28.0,,,,,,https://photos.zillowstatic.com/fp/033de87a0051f29108423257c615e0b5-zillow_web_inf_14.jpg,,,,,,,,,
282,,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.5338134765625,-122.34744262695312&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=TgDJfSc2VxmUvgZfiwv33q0P1xU=",,"/b/building/47.533813,-122.34744_ll/",SOLD,For Rent,,,"7705 Highland Park Way SW, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,1107908000,47.533813,-122.34744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1200.0,,,47.533813--122.34744,True,False,2.0,,,,,,,,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=47.5338134765625,-122.34744262695312&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=EAm9O7zl2AwV63M2nF9Q5jsSywk=","https://maps.googleapis.com/maps/api/streetview/metadata?location=47.5338134765625,-122.34744262695312&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=d2_27Ie-b7-B9U7iWGEq5HL8Ws4=",
283,241741222,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/0ac8e5168ab88c9c7708bd77a66c21f2-p_e.jpg,True,/homedetails/1212-E-Shelby-St-APT-5-Seattle-WA-98102/241741222_zpid/,SOLD,Sold,$2.30M,$2.30M,"1212 E Shelby Street UNIT 5, Seattle, WA 98102",2.0,2.0,1314.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.64714,-122.31587,RECENTLY_SOLD,Sold 02/22/2024,241741222.0,1212 E Shelby Street UNIT 5,98102,Seattle,WA,47.64714,-122.31587,2300000.0,1708588800000.0,2.0,2.0,1314.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,3495.0,False,False,RECENTLY_SOLD,2300000.0,1107908000.0,True,False,False,USD,USA,376300.0,1.0,sqft,False,,,,,,,,,,Apt 5,,,,,,,,,,,,,,
284,338639655,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/1e08f9af362fd410ae185052b7e02f1f-p_e.jpg,True,/homedetails/1619-S-State-St-Seattle-WA-98144/338639655_zpid/,SOLD,Sold,"$660,000",$660K,"1619 South State Street, Seattle, WA 98144",2.0,3.0,1130.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.587643,-122.31102,RECENTLY_SOLD,Sold 02/22/2024,338639655.0,1619 South State Street,98144,Seattle,WA,47.587643,-122.31102,660000.0,1708588800000.0,3.0,2.0,1130.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,660400.0,3099.0,False,False,RECENTLY_SOLD,660000.0,1107908000.0,True,False,False,USD,USA,693000.0,975.744,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
285,338639699,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/b4b06ba0667e21b97432e312745081d3-p_e.jpg,True,/homedetails/411-SW-Thistle-St-Seattle-WA-98106/338639699_zpid/,SOLD,Sold,$1.45M,$1.45M,"411 SW Thistle Street, Seattle, WA 98106",5.0,4.0,3230.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.527985,-122.34061,RECENTLY_SOLD,Sold 02/22/2024,338639699.0,411 SW Thistle Street,98106,Seattle,WA,47.527985,-122.34061,1450000.0,1708588800000.0,4.0,5.0,3230.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1449000.0,5209.0,False,False,RECENTLY_SOLD,1450000.0,1107908000.0,True,False,False,USD,USA,760000.0,7522.812,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,https://photos.zillowstatic.com/fp/14d384a0080ff81dcbf7c6200bbba2f7-p_e.jpg,True,/b/450-s-main-st-seattle-wa-9VWTKX/,SOLD,Koda Condominium,,,"450 S Main St, Seattle, WA",,,,,,,,,True,,False,False,False,False,,False,,,1107908000,47.60029,-122.32803,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,555.0,2118679176.0,Koda Condominium,47.60029--122.32803,True,False,4.0,,,,,,https://photos.zillowstatic.com/fp/033de87a0051f29108423257c615e0b5-zillow_web_inf_14.jpg,,,,,,,,,
287,2056123609,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/6c192e80b1dbab844f401348d568ccd6-p_e.jpg,True,/homedetails/729-S-Southern-St-Seattle-WA-98108/2056123609_zpid/,SOLD,Sold,"$561,000",$561K,"729 S Southern Street, Seattle, WA 98108",2.0,2.0,1241.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1107908000,47.52969,-122.32389,RECENTLY_SOLD,Sold 02/22/2024,2056123609.0,729 S Southern Street,98108,Seattle,WA,47.52969,-122.32389,561000.0,1708588800000.0,2.0,2.0,1241.0,CONDO,RECENTLY_SOLD,-1.0,False,False,561300.0,2700.0,False,False,RECENTLY_SOLD,561000.0,1107908000.0,True,False,False,USD,USA,,1.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
288,48666617,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/b11b93b62e4b0d64a0071ddef999f392-p_e.jpg,True,/homedetails/5019-S-Roxbury-St-Seattle-WA-98118/48666617_zpid/,SOLD,Sold,"$540,000",$540K,"5019 S Roxbury St, Seattle, WA 98118",3.0,1.0,1000.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,1194308000,47.5167,-122.27035,,,48666617.0,5019 S Roxbury St,98118,Seattle,WA,47.5167,-122.27035,540000.0,1708502400000.0,1.0,3.0,1000.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,541300.0,2400.0,False,False,FOR_RENT,2595.0,1194308000.0,True,False,False,USD,USA,434000.0,5000.688,sqft,False,,,,,,,,,,,2024-02-28 00:00:00,,False,,,,,,,,,,,
289,48712055,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/99370edca9288ce884386b161886ecbc-p_e.jpg,True,/homedetails/7544-31st-Ave-NW-Seattle-WA-98117/48712055_zpid/,SOLD,Sold,$1.34M,$1.34M,"7544 31st Avenue NW, Seattle, WA 98117",3.0,2.0,1716.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,Listing provided by NWMLS,1194308000,47.68438,-122.39661,RECENTLY_SOLD,Sold 02/21/2024,48712055.0,7544 31st Avenue NW,98117,Seattle,WA,47.68438,-122.39661,1335000.0,1708502400000.0,2.0,3.0,1716.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1336200.0,3734.0,False,False,RECENTLY_SOLD,1335000.0,1194308000.0,True,False,False,USD,USA,989000.0,5566.968,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
290,48742739,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/16bdcf8eb111cf69bbcf0bcbfce99197-p_e.jpg,True,/homedetails/2912-E-Cherry-St-Seattle-WA-98122/48742739_zpid/,SOLD,Sold,$1.10M,$1.10M,"2912 E Cherry Street, Seattle, WA 98122",5.0,3.0,2400.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,Listing provided by NWMLS,1194308000,47.608215,-122.29429,RECENTLY_SOLD,Sold 02/21/2024,48742739.0,2912 E Cherry Street,98122,Seattle,WA,47.608215,-122.29429,1102000.0,1708502400000.0,3.0,5.0,2400.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,4300.0,False,False,RECENTLY_SOLD,1102000.0,1194308000.0,True,False,False,USD,USA,1019000.0,3240.864,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
