,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,streetViewURL,streetViewMetadataURL,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.unit,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,badgeInfo.type,badgeInfo.text,hdpData.homeInfo.isRentalWithBasePrice,lotAreaString,hdpData.homeInfo.videoCount,availabilityDate,buildingName,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,plid,hdpData.homeInfo.listing_sub_type.is_FSBO
250,10363612,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/41d3a15fb9bd51cb386f4b5fcfc02a8f-p_e.jpg,True,/homedetails/2628-Federal-St-Philadelphia-PA-19146/10363612_zpid/,SOLD,Sold,"$177,500",$178K,"2628 Federal St, Philadelphia, PA 19146",3.0,1.0,1200.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Realty One Group Restore - BlueBell,589471000,39.938656,-75.187805,RECENTLY_SOLD,Sold 02/28/2024,10363612.0,2628 Federal St,19146,Philadelphia,PA,39.938656,-75.187805,177500.0,1709107200000.0,1.0,3.0,1200.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,193800.0,1540.0,False,False,RECENTLY_SOLD,177500.0,589471000.0,True,False,False,USD,USA,149800.0,960.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
251,10365387,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/3bfca8ca53b1a8118ca1c1d944515bcc-p_e.jpg,True,/homedetails/2129-Cross-St-Philadelphia-PA-19146/10365387_zpid/,SOLD,Sold,"$299,900",$300K,"2129 Cross St, Philadelphia, PA 19146",2.0,2.0,936.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Mercury Real Estate Group,589471000,39.932606,-75.18052,RECENTLY_SOLD,Sold 02/28/2024,10365387.0,2129 Cross St,19146,Philadelphia,PA,39.932606,-75.18052,299900.0,1709107200000.0,2.0,2.0,936.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,295500.0,1798.0,False,False,RECENTLY_SOLD,299900.0,589471000.0,True,False,False,USD,USA,152500.0,646.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
252,10374781,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/ab292019ec775b335439e56675ce2f31-p_e.jpg,True,/homedetails/1120-W-Nevada-St-Philadelphia-PA-19133/10374781_zpid/,SOLD,Sold,"$215,000",$215K,"1120 W Nevada St, Philadelphia, PA 19133",7.0,4.0,1386.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Realty Mark Associates,589471000,39.98661,-75.15138,RECENTLY_SOLD,Sold 02/28/2024,10374781.0,1120 W Nevada St,19133,Philadelphia,PA,39.98661,-75.15138,215000.0,1709107200000.0,4.0,7.0,1386.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,,2299.0,False,False,RECENTLY_SOLD,215000.0,589471000.0,True,False,False,USD,USA,254100.0,1031.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
253,10384139,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/be98014cd96edefdfbcd7e48cd717b8b-p_e.jpg,True,/homedetails/3819-The-Oak-Rd-Philadelphia-PA-19129/10384139_zpid/,SOLD,Sold,"$825,000",$825K,"3819 The Oak Rd, Philadelphia, PA 19129",6.0,5.0,5195.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Elfant Wissahickon-Chestnut Hill,589471000,40.02382,-75.18363,RECENTLY_SOLD,Sold 02/28/2024,10384139.0,3819 The Oak Rd,19129,Philadelphia,PA,40.02382,-75.18363,825000.0,1709107200000.0,5.0,6.0,5195.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,825100.0,4239.0,False,False,RECENTLY_SOLD,825000.0,589471000.0,True,False,False,USD,USA,987000.0,0.5421028466483012,acres,False,,,,,,,,,,,,,,,,,,,,,,,,
254,10390871,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/31ff239bb4b7fbb12a90a09d4e14cb63-p_e.jpg,True,/homedetails/902-Mifflin-St-Philadelphia-PA-19148/10390871_zpid/,SOLD,Sold,"$430,000",$430K,"902 Mifflin St, Philadelphia, PA 19148",2.0,2.0,1700.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Coldwell Banker Realty,589471000,39.925613,-75.161095,RECENTLY_SOLD,Sold 02/28/2024,10390871.0,902 Mifflin St,19148,Philadelphia,PA,39.925613,-75.161095,430000.0,1709107200000.0,2.0,2.0,1700.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,438200.0,2234.0,False,False,RECENTLY_SOLD,430000.0,589471000.0,True,False,False,USD,USA,286200.0,784.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
255,10391162,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/3428089b39cfaa67becf59c84d58280e-p_e.jpg,True,/homedetails/928-Cantrell-St-Philadelphia-PA-19148/10391162_zpid/,SOLD,Sold,"$175,000",$175K,"928 Cantrell St, Philadelphia, PA 19148",2.0,2.0,962.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Hometown Real Estate Group,589471000,39.92283,-75.16223,RECENTLY_SOLD,Sold 02/28/2024,10391162.0,928 Cantrell St,19148,Philadelphia,PA,39.92283,-75.16223,175000.0,1709107200000.0,2.0,2.0,962.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,181000.0,1900.0,False,False,RECENTLY_SOLD,175000.0,589471000.0,True,False,False,USD,USA,238100.0,658.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
256,10397035,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/d915aae4436340b0311c48608ab37927-p_e.jpg,True,/homedetails/1325-Moore-St-Philadelphia-PA-19148/10397035_zpid/,SOLD,Sold,"$462,000",$462K,"1325 Moore St, Philadelphia, PA 19148",3.0,2.0,1464.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Coldwell Banker Realty,589471000,39.928085,-75.16774,RECENTLY_SOLD,Sold 02/28/2024,10397035.0,1325 Moore St,19148,Philadelphia,PA,39.928085,-75.16774,462000.0,1709107200000.0,2.0,3.0,1464.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,440000.0,2199.0,False,False,RECENTLY_SOLD,462000.0,589471000.0,True,False,False,USD,USA,374400.0,1238.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
257,10399847,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/09fd5c113b66aa2de632b1e48fc4f890-p_e.jpg,True,/homedetails/2140-S-57th-St-Philadelphia-PA-19143/10399847_zpid/,SOLD,Sold,"$137,000",$137K,"2140 S 57th St, Philadelphia, PA 19143",4.0,1.0,1394.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Keller Williams Main Line,589471000,39.933586,-75.223816,RECENTLY_SOLD,Sold 02/28/2024,10399847.0,2140 S 57th St,19143,Philadelphia,PA,39.933586,-75.223816,137000.0,1709107200000.0,1.0,4.0,1394.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,132800.0,1749.0,False,False,RECENTLY_SOLD,137000.0,589471000.0,True,False,False,USD,USA,93100.0,1200.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
258,10410881,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/1ae703078d8d20b9f6dde4f03bca6a83-p_e.jpg,True,/homedetails/2521-Bonaffon-St-Philadelphia-PA-19142/10410881_zpid/,SOLD,Sold,"$174,900",$175K,"2521 Bonaffon St, Philadelphia, PA 19142",3.0,1.0,960.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Realty One Group Focus,589471000,39.919712,-75.23276,RECENTLY_SOLD,Sold 02/28/2024,10410881.0,2521 Bonaffon St,19142,Philadelphia,PA,39.919712,-75.23276,174900.0,1709107200000.0,1.0,3.0,960.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,179800.0,1398.0,False,False,RECENTLY_SOLD,174900.0,589471000.0,True,False,False,USD,USA,127000.0,1109.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
259,10414134,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/aeef39bae5296ead38d2cf1aa9585707-p_e.jpg,True,/homedetails/7228-Shearwater-Pl-Philadelphia-PA-19153/10414134_zpid/,SOLD,Sold,"$275,000",$275K,"7228 Shearwater Pl, Philadelphia, PA 19153",3.0,1.0,1360.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,"Houwzer, LLC",589471000,39.909298,-75.23525,RECENTLY_SOLD,Sold 02/28/2024,10414134.0,7228 Shearwater Pl,19153,Philadelphia,PA,39.909298,-75.23525,275000.0,1709107200000.0,1.0,3.0,1360.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,283400.0,1895.0,False,False,RECENTLY_SOLD,275000.0,589471000.0,True,False,False,USD,USA,201700.0,3170.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
260,10442881,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/4d4d5fca92aee8f01f4d57ea129f5a60-p_e.jpg,True,/homedetails/2752-E-Venango-St-Philadelphia-PA-19134/10442881_zpid/,SOLD,Sold,"$195,000",$195K,"2752 E Venango St, Philadelphia, PA 19134",2.0,2.0,839.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Honest Real Estate,589471000,39.987984,-75.092445,RECENTLY_SOLD,Sold 02/28/2024,10442881.0,2752 E Venango St,19134,Philadelphia,PA,39.987984,-75.092445,195000.0,1709107200000.0,2.0,2.0,839.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,195000.0,1599.0,False,False,RECENTLY_SOLD,195000.0,589471000.0,True,False,False,USD,USA,158000.0,588.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
261,10447823,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/0af168843611a6a4df25f0be3a4ed2db-p_e.jpg,True,/homedetails/3618-Emerald-St-Philadelphia-PA-19134/10447823_zpid/,SOLD,Sold,"$205,000",$205K,"3618 Emerald St, Philadelphia, PA 19134",4.0,3.0,2116.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Keller Williams Real Estate-Blue Bell,589471000,39.99959,-75.101494,RECENTLY_SOLD,Sold 02/28/2024,10447823.0,3618 Emerald St,19134,Philadelphia,PA,39.99959,-75.101494,205000.0,1709107200000.0,3.0,4.0,2116.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,214500.0,2149.0,False,False,RECENTLY_SOLD,205000.0,589471000.0,True,False,False,USD,USA,95900.0,1530.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
262,10450236,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/e5508feea89e69ad517d028c508a2aea-p_e.jpg,True,/homedetails/4330-Salmon-St-Philadelphia-PA-19137/10450236_zpid/,SOLD,Sold,"$245,000",$245K,"4330 Salmon St, Philadelphia, PA 19137",3.0,2.0,1440.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Keller Williams Real Estate-Langhorne,589471000,39.99751,-75.07564,RECENTLY_SOLD,Sold 02/28/2024,10450236.0,4330 Salmon St,19137,Philadelphia,PA,39.99751,-75.07564,245000.0,1709107200000.0,2.0,3.0,1440.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,250600.0,1800.0,False,False,RECENTLY_SOLD,245000.0,589471000.0,True,False,False,USD,USA,240100.0,2690.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
263,10460547,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/33e5acc2df7eb54e3290b8ec16558e83-p_e.jpg,True,/homedetails/2419-W-Ritner-St-Philadelphia-PA-19145/10460547_zpid/,SOLD,Sold,"$332,500",$333K,"2419 W Ritner St, Philadelphia, PA 19145",3.0,2.0,1440.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,OCF Realty LLC - Philadelphia,589471000,39.92304,-75.18772,RECENTLY_SOLD,Sold 02/28/2024,10460547.0,2419 W Ritner St,19145,Philadelphia,PA,39.92304,-75.18772,332500.0,1709107200000.0,2.0,3.0,1440.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,332500.0,1959.0,False,False,RECENTLY_SOLD,332500.0,589471000.0,True,False,False,USD,USA,299600.0,892.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
264,10491239,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/f1b31cc14822cdc7ba6096d5afc68631-p_e.jpg,True,/homedetails/1134-Gilham-St-Philadelphia-PA-19111/10491239_zpid/,SOLD,Sold,"$317,000",$317K,"1134 Gilham St, Philadelphia, PA 19111",3.0,2.0,1452.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Premium Realty Castor Inc,589471000,40.04446,-75.08184,RECENTLY_SOLD,Sold 02/28/2024,10491239.0,1134 Gilham St,19111,Philadelphia,PA,40.04446,-75.08184,317000.0,1709107200000.0,2.0,3.0,1452.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,307200.0,1800.0,False,False,RECENTLY_SOLD,317000.0,589471000.0,True,False,False,USD,USA,217100.0,2634.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
265,10516752,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/c644c0f2c1023a293f88a8bdaf68670d-p_e.jpg,True,/homedetails/2303-Rhawn-St-Philadelphia-PA-19152/10516752_zpid/,SOLD,Sold,"$395,000",$395K,"2303 Rhawn St, Philadelphia, PA 19152",4.0,3.0,1600.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,HomeSmart Nexus Realty Group,589471000,40.05883,-75.05017,,,10516752.0,2303 Rhawn St,19152,Philadelphia,PA,40.05883,-75.05017,395000.0,1709107200000.0,3.0,4.0,1600.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,373500.0,2199.0,False,False,FOR_RENT,2495.0,589471000.0,True,False,False,USD,USA,244500.0,2727.0,sqft,False,,,,,,,,,,,,,,,False,,,,,,,,,
266,10519500,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/02c5ecc0e987e61b407e5372799bd9aa-p_e.jpg,True,/homedetails/8557-Bustleton-Ave-Philadelphia-PA-19152/10519500_zpid/,SOLD,Sold,"$290,000",$290K,"8557 Bustleton Ave, Philadelphia, PA 19152",3.0,3.0,1087.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Absolute Realty Group,589471000,40.072815,-75.04732,RECENTLY_SOLD,Sold 02/28/2024,10519500.0,8557 Bustleton Ave,19152,Philadelphia,PA,40.072815,-75.04732,290000.0,1709107200000.0,3.0,3.0,1087.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,291300.0,2199.0,False,False,RECENTLY_SOLD,290000.0,589471000.0,True,False,False,USD,USA,225400.0,3604.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
267,10522455,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/6d191873743c80e00892f1f48cc05a6d-p_e.jpg,True,/homedetails/8805-Hargrave-St-Philadelphia-PA-19152/10522455_zpid/,SOLD,Sold,"$285,000",$285K,"8805 Hargrave St, Philadelphia, PA 19152",4.0,3.0,1666.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Triamond Realty,589471000,40.062435,-75.03069,RECENTLY_SOLD,Sold 02/28/2024,10522455.0,8805 Hargrave St,19152,Philadelphia,PA,40.062435,-75.03069,285000.0,1709107200000.0,3.0,4.0,1666.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,331600.0,2299.0,False,False,RECENTLY_SOLD,285000.0,589471000.0,True,False,False,USD,USA,266300.0,2650.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
268,10525215,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/60d2526fc6888598b7591ea037a54ad0-p_e.jpg,True,/homedetails/9206-Convent-Ave-Philadelphia-PA-19114/10525215_zpid/,SOLD,Sold,"$325,000",$325K,"9206 Convent Ave, Philadelphia, PA 19114",4.0,2.0,1200.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Keller Williams Real Estate-Langhorne,589471000,40.061447,-75.01692,RECENTLY_SOLD,Sold 02/28/2024,10525215.0,9206 Convent Ave,19114,Philadelphia,PA,40.061447,-75.01692,325000.0,1709107200000.0,2.0,4.0,1200.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,334300.0,2199.0,False,False,RECENTLY_SOLD,325000.0,589471000.0,True,False,False,USD,USA,239300.0,6000.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
269,10539089,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/b88d2c034a17f676797f4c37d58a0a54-p_e.jpg,True,/homedetails/26-W-Harvey-St-Philadelphia-PA-19144/10539089_zpid/,SOLD,Sold,"$310,000",$310K,"26 W Harvey St, Philadelphia, PA 19144",3.0,2.0,1620.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Elfant Wissahickon-Rittenhouse Square,589471000,40.038494,-75.17811,RECENTLY_SOLD,Sold 02/28/2024,10539089.0,26 W Harvey St,19144,Philadelphia,PA,40.038494,-75.17811,310000.0,1709107200000.0,2.0,3.0,1620.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,289900.0,2440.0,False,False,RECENTLY_SOLD,310000.0,589471000.0,True,False,False,USD,USA,208600.0,1970.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
270,10575403,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/1d6a9086e3c2ad593ded481f2ffa5cc0-p_e.jpg,True,/homedetails/9902-Lorry-Pl-Philadelphia-PA-19114/10575403_zpid/,SOLD,Sold,"$300,000",$300K,"9902 Lorry Pl, Philadelphia, PA 19114",3.0,2.0,1404.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Premium Realty Castor Inc,589471000,40.06407,-74.98412,RECENTLY_SOLD,Sold 02/28/2024,10575403.0,9902 Lorry Pl,19114,Philadelphia,PA,40.06407,-74.98412,300000.0,1709107200000.0,2.0,3.0,1404.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,,2100.0,False,False,RECENTLY_SOLD,300000.0,589471000.0,True,False,False,USD,USA,250700.0,2062.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
271,10587929,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/3054225309c85bb511886673b6ab838d-p_e.jpg,True,/homedetails/12024-Tyrone-Rd-Philadelphia-PA-19154/10587929_zpid/,SOLD,Sold,"$307,000",$307K,"12024 Tyrone Rd, Philadelphia, PA 19154",3.0,2.0,1740.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,KW Greater West Chester,589471000,40.09531,-74.9797,RECENTLY_SOLD,Sold 02/28/2024,10587929.0,12024 Tyrone Rd,19154,Philadelphia,PA,40.09531,-74.9797,307000.0,1709107200000.0,2.0,3.0,1740.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,307000.0,2500.0,False,False,RECENTLY_SOLD,307000.0,589471000.0,True,False,False,USD,USA,230700.0,2195.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
272,10591640,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/7a1d4caa1abb5294293c72fdd32bbcaf-p_e.jpg,True,/homedetails/1521-S-Patton-St-Philadelphia-PA-19146/10591640_zpid/,SOLD,Sold,"$170,000",$170K,"1521 S Patton St, Philadelphia, PA 19146",3.0,2.0,1020.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Settle Down Philadelphia,589471000,39.934856,-75.19671,RECENTLY_SOLD,Sold 02/28/2024,10591640.0,1521 S Patton St,19146,Philadelphia,PA,39.934856,-75.19671,170000.0,1709107200000.0,2.0,3.0,1020.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,170000.0,1798.0,False,False,RECENTLY_SOLD,170000.0,589471000.0,True,False,False,USD,USA,105600.0,767.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,https://photos.zillowstatic.com/fp/05132e4726a6be7c74dd509cb11a2145-p_e.jpg,True,/b/130-spruce-st-philadelphia-pa-5XntRf/,SOLD,For Rent,,,"130 Spruce St, Philadelphia, PA",,,,,,,,,True,,False,False,False,False,,False,,,,589471000,39.944378,-75.1443,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,850.0,1001885539.0,39.944378--75.1443,True,False,13.0,UNIT_AVAILABILITY,Unit availability,,,,,,,,,,
274,,,,https://photos.zillowstatic.com/fp/40933f6165fab3ce12071429accdf2e3-p_e.jpg,True,/b/3600-conshohocken-ave-philadelphia-pa-5XnhNj/,SOLD,River Park House,,,"3600 Conshohocken Ave, Philadelphia, PA",,,,,,,,,False,,False,False,False,False,,False,,,,589471000,40.003784,-75.20203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,436.0,1001863786.0,40.003784--75.20203,True,False,46.0,UNIT_AVAILABILITY,Unit availability,,,,,River Park House,,,,,
275,,,,https://photos.zillowstatic.com/fp/2483a4805875a95e32e658700c0d4edc-p_e.jpg,True,/b/300-byberry-rd-philadelphia-pa-5XkSXz/,SOLD,For Rent,,,"300 Byberry Rd, Philadelphia, PA",,,,,,,,,False,,False,False,False,False,,False,,,,589471000,40.126453,-75.02154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,412.0,1001600081.0,40.126453--75.02154,True,False,10.0,UNIT_AVAILABILITY,Unit availability,,,,,,,,,,
276,165575650,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/0af5ae57f29e948a23c74b94e53d8370-p_e.jpg,True,/homedetails/5338-Euclid-St-Philadelphia-PA-19131/165575650_zpid/,SOLD,Sold,"$125,000",$125K,"5338 Euclid St, Philadelphia, PA 19131",5.0,,1900.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Keller Williams Main Line,589471000,39.98549,-75.23002,RECENTLY_SOLD,Sold 02/28/2024,165575650.0,5338 Euclid St,19131,Philadelphia,PA,39.98549,-75.23002,125000.0,1709107200000.0,,5.0,1900.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,145800.0,747.0,False,False,RECENTLY_SOLD,125000.0,589471000.0,True,False,False,USD,USA,281800.0,1533.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
277,165606806,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/bf6824d200fd55b72b7c2780456a0304-p_e.jpg,True,/homedetails/3300-Conrad-St-Philadelphia-PA-19129/165606806_zpid/,SOLD,Sold,"$656,000",$656K,"3300 Conrad St, Philadelphia, PA 19129",3.0,5.0,3743.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,BHHS Fox & Roach-Chestnut Hill,589471000,40.010292,-75.187546,RECENTLY_SOLD,Sold 02/28/2024,165606806.0,3300 Conrad St,19129,Philadelphia,PA,40.010292,-75.187546,656000.0,1709107200000.0,5.0,3.0,3743.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,656100.0,3431.0,False,False,RECENTLY_SOLD,656000.0,589471000.0,True,False,False,USD,USA,599400.0,8000.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
