,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,info6String,brokerName,hdpData.homeInfo.unit,hdpData.homeInfo.videoCount,streetViewURL,streetViewMetadataURL,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,lotAreaString,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,availabilityDate,hdpData.homeInfo.isRentalWithBasePrice,plid,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.priceReduction,isR4R,hdpData.homeInfo.rentalMarketingSubType
262,,,,https://photos.zillowstatic.com/fp/7d63484625bd391fe758efd7f8c87c90-p_e.jpg,True,"/b/building/37.293243,-121.755104_ll/",SOLD,For Rent,,,"5567 Cribari Cir, San Jose, CA",,,,,,,,,False,,False,False,False,False,,False,,1194312000.0,37.293243,-121.755104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,947.0,,37.293243--121.755104,True,False,2.0,,,,,,,,,,,,,
263,19817639,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/a6de95a197253e7670dd5f1d01709b41-p_e.jpg,True,/homedetails/4824-Poston-Dr-San-Jose-CA-95136/19817639_zpid/,SOLD,Sold,$1.46M,$1.46M,"4824 Poston Dr, San Jose, CA 95136",4.0,3.0,1732.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1194312000.0,37.264893,-121.825966,RECENTLY_SOLD,Sold 02/21/2024,19817639.0,4824 Poston Dr,95136,San Jose,CA,37.264893,-121.825966,1460000.0,1708502400000.0,3.0,4.0,1732.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1461300.0,4200.0,False,False,RECENTLY_SOLD,1460000.0,1194312000.0,True,False,False,USD,USA,791454.0,6098.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,19818530,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/084fd42b340b698f83f0ec45a0e5223d-p_e.jpg,True,/homedetails/96-Little-Bear-Way-San-Jose-CA-95136/19818530_zpid/,SOLD,Sold,"$700,000",$700K,"96 Little Bear Way, San Jose, CA 95136",2.0,2.0,992.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1194312000.0,37.263485,-121.82345,RECENTLY_SOLD,Sold 02/21/2024,19818530.0,96 Little Bear Way,95136,San Jose,CA,37.263485,-121.82345,700000.0,1708502400000.0,2.0,2.0,992.0,CONDO,RECENTLY_SOLD,-1.0,False,False,700600.0,2845.0,False,False,RECENTLY_SOLD,700000.0,1194312000.0,True,False,False,USD,USA,453622.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,19833854,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/a06817233a7d806ffc785d01fbcfb8a2-p_e.jpg,True,/homedetails/674-Cree-Dr-San-Jose-CA-95123/19833854_zpid/,SOLD,Sold,$1.32M,$1.32M,"674 Cree Dr, San Jose, CA 95123",4.0,2.0,1342.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1194312000.0,37.23311,-121.837204,RECENTLY_SOLD,Sold 02/21/2024,19833854.0,674 Cree Dr,95123,San Jose,CA,37.23311,-121.837204,1320000.0,1708502400000.0,2.0,4.0,1342.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1248000.0,4181.0,False,False,RECENTLY_SOLD,1320000.0,1194312000.0,True,False,False,USD,USA,78325.0,5985.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,19836504,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/af9e4f42df77eebf1df05471a367ed70-p_e.jpg,True,/homedetails/6750-Heathfield-Dr-San-Jose-CA-95120/19836504_zpid/,SOLD,Sold,$2.23M,$2.23M,"6750 Heathfield Dr, San Jose, CA 95120",4.0,3.0,2324.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1194312000.0,37.21511,-121.84784,RECENTLY_SOLD,Sold 02/21/2024,19836504.0,6750 Heathfield Dr,95120,San Jose,CA,37.21511,-121.84784,2225000.0,1708502400000.0,3.0,4.0,2324.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2227000.0,4994.0,False,False,RECENTLY_SOLD,2225000.0,1194312000.0,True,False,False,USD,USA,243788.0,7841.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,19840813,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/56825047551264f9b7bee6522597de80-p_e.jpg,True,/homedetails/7206-Via-Lomas-San-Jose-CA-95139/19840813_zpid/,SOLD,Sold,$1.52M,$1.52M,"7206 Via Lomas, San Jose, CA 95139",4.0,2.0,1858.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1194312000.0,37.229782,-121.76601,RECENTLY_SOLD,Sold 02/21/2024,19840813.0,7206 Via Lomas,95139,San Jose,CA,37.229782,-121.76601,1520000.0,1708502400000.0,2.0,4.0,1858.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1520400.0,4250.0,False,False,RECENTLY_SOLD,1520000.0,1194312000.0,True,False,False,USD,USA,281784.0,6970.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,64813862,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/cc4f9d88a2fd46f0fb79371a7a1bf909-p_e.jpg,True,/homedetails/178-Blossom-Hill-Rd-San-Jose-CA-95123/64813862_zpid/,SOLD,Sold,$1.18M,$1.18M,"178 Blossom Hill Rd, San Jose, CA 95123",3.0,2.0,1252.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1194312000.0,37.251114,-121.81138,RECENTLY_SOLD,Sold 02/21/2024,64813862.0,178 Blossom Hill Rd,95123,San Jose,CA,37.251114,-121.81138,1180000.0,1708502400000.0,2.0,3.0,1252.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1154200.0,3764.0,False,False,RECENTLY_SOLD,1180000.0,1194312000.0,True,False,False,USD,USA,735823.0,6293.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,89459069,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/bb02988346a2bf1715569b9a9fe85acd-p_e.jpg,True,/homedetails/1445-Fruitdale-Ave-UNIT-222-San-Jose-CA-95128/89459069_zpid/,SOLD,Sold,"$600,000",$600K,"1445 Fruitdale Ave UNIT 222, San Jose, CA 95128",1.0,1.0,723.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1194312000.0,37.31122,-121.91626,RECENTLY_SOLD,Sold 02/21/2024,89459069.0,1445 Fruitdale Ave UNIT 222,95128,San Jose,CA,37.31122,-121.91626,600000.0,1708502400000.0,1.0,1.0,723.0,CONDO,RECENTLY_SOLD,-1.0,False,False,600200.0,2496.0,False,False,RECENTLY_SOLD,600000.0,1194312000.0,True,False,False,USD,USA,575000.0,,,False,,,Unit 222,,,,,,,,,,,,,,,,,,,,,,,,
270,153386415,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/f78cfeb7775bb7c4233239187ce8ed8a-p_e.jpg,True,/homedetails/3637-Snell-Ave-SPACE-334-San-Jose-CA-95136/153386415_zpid/,SOLD,Sold,"$290,000",$290K,"3637 Snell Ave SPACE 334, San Jose, CA 95136",2.0,2.0,1440.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1194312000.0,37.277428,-121.84773,RECENTLY_SOLD,Sold 02/21/2024,153386415.0,3637 Snell Ave SPACE 334,95136,San Jose,CA,37.277428,-121.84773,290000.0,1708502400000.0,2.0,2.0,1440.0,MANUFACTURED,RECENTLY_SOLD,-1.0,False,False,290300.0,554.0,False,False,RECENTLY_SOLD,290000.0,1194312000.0,True,False,False,USD,USA,43008.0,,,False,,,Space 334,,,,,,,,,,,,,,,,,,,,,,,,
271,153403759,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/ab19478051c0f9e0ac15ef9b374ffa2b-p_e.jpg,True,/homedetails/258-Lynette-Way-San-Jose-CA-95116/153403759_zpid/,SOLD,Sold,$1.35M,$1.35M,"258 Lynette Way, San Jose, CA 95116",4.0,2.0,1584.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,1194312000.0,37.349205,-121.84889,OPEN_HOUSE,Open: Sat. 1-4pm,153403759.0,258 Lynette Way,95116,San Jose,CA,37.349205,-121.84889,1350000.0,1708502400000.0,2.0,4.0,1584.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,1477900.0,2094.0,False,False,FOR_SALE,1395000.0,1194312000.0,True,False,False,USD,USA,1020000.0,6098.0,sqft,False,,,,,,,,,,,,,,,,,,,,,True,True,Sat. 1-4pm,"[{'open_house_start': 1710018000000, 'open_house_end': 1710028800000}, {'open_house_start': 1710100800000, 'open_house_end': 1710111600000}]",,,
272,19561236,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/33c56f53cbf8edf561af1ceb8b9cf20a-p_e.jpg,True,/homedetails/1507-Fairway-Green-Cir-San-Jose-CA-95131/19561236_zpid/,SOLD,Sold,$1.40M,$1.40M,"1507 Fairway Green Cir, San Jose, CA 95131",3.0,3.0,1757.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1280712000.0,37.37839,-121.88546,RECENTLY_SOLD,Sold 02/20/2024,19561236.0,1507 Fairway Green Cir,95131,San Jose,CA,37.37839,-121.88546,1400888.0,1708416000000.0,3.0,3.0,1757.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,1401700.0,3891.0,False,False,RECENTLY_SOLD,1400888.0,1280712000.0,True,False,False,USD,USA,1159262.0,1742.4,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,19582676,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/b4871b3842b4d81976522870db8bee21-p_e.jpg,True,/homedetails/1830-Naglee-Ave-San-Jose-CA-95126/19582676_zpid/,SOLD,Sold,$1.65M,$1.65M,"1830 Naglee Ave, San Jose, CA 95126",3.0,2.0,1360.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1280712000.0,37.329075,-121.92989,RECENTLY_SOLD,Sold 02/20/2024,19582676.0,1830 Naglee Ave,95126,San Jose,CA,37.329075,-121.92989,1650000.0,1708416000000.0,2.0,3.0,1360.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1651000.0,4200.0,False,False,RECENTLY_SOLD,1650000.0,1280712000.0,True,False,False,USD,USA,1055331.0,6240.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,19583894,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/da1afe4ab94e0a47899b21f807377599-p_e.jpg,True,/homedetails/745-N-Monroe-St-San-Jose-CA-95128/19583894_zpid/,SOLD,Sold,$1.67M,$1.67M,"745 N Monroe St, San Jose, CA 95128",4.0,3.0,1512.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1280712000.0,37.32921,-121.943726,RECENTLY_SOLD,Sold 02/20/2024,19583894.0,745 N Monroe St,95128,San Jose,CA,37.32921,-121.943726,1666800.0,1708416000000.0,3.0,4.0,1512.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1734200.0,4500.0,False,False,RECENTLY_SOLD,1666800.0,1280712000.0,True,False,False,USD,USA,1539792.0,6970.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,https://photos.zillowstatic.com/fp/197acbe72191bf9ec2940d63cef558bb-p_e.jpg,True,/b/460-auburn-way-san-jose-ca-5Xn7gq/,SOLD,For Rent,,,"460 Auburn Way, San Jose, CA",,,,,,,,,False,,False,False,False,False,,False,,1280712000.0,37.31888,-121.98162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,924.0,1001794897.0,37.31888--121.98162,True,False,2.0,,,,,,,,,,,,,
276,19603308,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/ad9d2fb91424af6dc1cbc0aaf0169ba9-p_e.jpg,True,/homedetails/4691-Albany-Cir-APT-115-San-Jose-CA-95129/19603308_zpid/,SOLD,Sold,"$540,000",$540K,"4691 Albany Cir APT 115, San Jose, CA 95129",1.0,1.0,813.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1280712000.0,37.322754,-121.986496,RECENTLY_SOLD,Sold 02/20/2024,19603308.0,4691 Albany Cir APT 115,95129,San Jose,CA,37.322754,-121.986496,540000.0,1708416000000.0,1.0,1.0,813.0,CONDO,RECENTLY_SOLD,-1.0,False,False,540300.0,2362.0,False,False,RECENTLY_SOLD,540000.0,1280712000.0,True,False,False,USD,USA,343956.0,,,False,,,Apt 115,,,,,,,,,,,,,,,,,,,,,,,,
277,19603333,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/bf8a63cf58378c6758b13667d8360a81-p_e.jpg,True,/homedetails/4691-Albany-Cir-APT-140-San-Jose-CA-95129/19603333_zpid/,SOLD,Sold,"$540,000",$540K,"4691 Albany Cir APT 140, San Jose, CA 95129",1.0,1.0,813.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,1280712000.0,37.32249,-121.98675,RECENTLY_SOLD,Sold 02/20/2024,19603333.0,4691 Albany Cir APT 140,95129,San Jose,CA,37.32249,-121.98675,540000.0,1708416000000.0,1.0,1.0,813.0,CONDO,RECENTLY_SOLD,-1.0,False,False,540900.0,2364.0,False,False,RECENTLY_SOLD,540000.0,1280712000.0,True,False,False,USD,USA,510000.0,,,False,,,Apt 140,,,,,,,,,,,,,,,,,,,,,,,,
278,19608603,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/29473f1435fecf91763e70369e9637c4-p_e.jpg,True,/homedetails/431-Northlake-Dr-APT-58-San-Jose-CA-95117/19608603_zpid/,SOLD,Sold,"$605,000",$605K,"431 Northlake Dr APT 58, San Jose, CA 95117",1.0,1.0,752.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1280712000.0,37.319584,-121.96918,RECENTLY_SOLD,Sold 02/20/2024,19608603.0,431 Northlake Dr APT 58,95117,San Jose,CA,37.319584,-121.96918,605000.0,1708416000000.0,1.0,1.0,752.0,CONDO,RECENTLY_SOLD,-1.0,False,False,605400.0,2496.0,False,False,RECENTLY_SOLD,605000.0,1280712000.0,True,False,False,USD,USA,511920.0,,,False,,,Apt 58,,,,,,,,,,,,,,,,,,,,,,,,
279,19609192,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/c71bbd0e5120bb10290c6348a79c771b-p_e.jpg,True,/homedetails/1427-Golden-Meadow-Sq-San-Jose-CA-95117/19609192_zpid/,SOLD,Sold,$1.02M,$1.02M,"1427 Golden Meadow Sq, San Jose, CA 95117",2.0,2.0,1056.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,1280712000.0,37.298817,-121.96051,RECENTLY_SOLD,Sold 02/20/2024,19609192.0,1427 Golden Meadow Sq,95117,San Jose,CA,37.298817,-121.96051,1020000.0,1708416000000.0,2.0,2.0,1056.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,1020600.0,3300.0,False,False,RECENTLY_SOLD,1020000.0,1280712000.0,True,False,False,USD,USA,825948.0,1346.004,sqft,False,Afshin Z. Fahimi DRE #02028626,KW Advisors,,,,,,,,,,,,,,,,,,,,,,,,,
280,19647028,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.30656814575195,-122.0030517578125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=YzO9GQF1BGO9IBlOPaMiD9fOm08=",,/homedetails/1084-Prouty-Way-San-Jose-CA-95129/19647028_zpid/,SOLD,Sold,$2.30M,$2.30M,"1084 Prouty Way, San Jose, CA 95129",3.0,2.0,1715.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,1280712000.0,37.30657,-122.00305,RECENTLY_SOLD,Sold 02/20/2024,19647028.0,1084 Prouty Way,95129,San Jose,CA,37.30657,-122.00305,2300000.0,1708416000000.0,2.0,3.0,1715.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2303800.0,4850.0,False,False,RECENTLY_SOLD,2300000.0,1280712000.0,True,False,False,USD,USA,309644.0,5994.0,sqft,False,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=37.30656814575195,-122.0030517578125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=V9nFYY_GgDM9wmLB5Epau_E2ItA=","https://maps.googleapis.com/maps/api/streetview/metadata?location=37.30656814575195,-122.0030517578125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=9szKm5KiALRWdvjDaRBnVPWlof4=",,,,,,,,,,,,,,,,,,,,,
281,19648827,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/a53eae3cc505ade91250180d7aab127e-p_e.jpg,True,/homedetails/4449-Borina-Dr-San-Jose-CA-95129/19648827_zpid/,SOLD,Sold,$1.47M,$1.47M,"4449 Borina Dr, San Jose, CA 95129",3.0,2.0,1236.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,1280712000.0,37.310833,-121.980675,RECENTLY_SOLD,Sold 02/20/2024,19648827.0,4449 Borina Dr,95129,San Jose,CA,37.310833,-121.980675,1470000.0,1708416000000.0,2.0,3.0,1236.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1828700.0,4149.0,False,False,RECENTLY_SOLD,1470000.0,1280712000.0,True,False,False,USD,USA,656001.0,6000.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,19691107,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/109e0391f6155d087e531bbd315117c1-p_e.jpg,True,/homedetails/2833-La-Rhee-Dr-San-Jose-CA-95124/19691107_zpid/,SOLD,Sold,$2.73M,$2.73M,"2833 La Rhee Dr, San Jose, CA 95124",3.0,4.0,3075.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1280712000.0,37.271355,-121.91134,RECENTLY_SOLD,Sold 02/20/2024,19691107.0,2833 La Rhee Dr,95124,San Jose,CA,37.271355,-121.91134,2730000.0,1708416000000.0,4.0,3.0,3075.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2826400.0,6000.0,False,False,RECENTLY_SOLD,2730000.0,1280712000.0,True,False,False,USD,USA,229613.0,9583.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,19693370,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/59e7ab14932681e9dc1b44064d40ce43-p_e.jpg,True,/homedetails/1477-Carrington-Cir-San-Jose-CA-95125/19693370_zpid/,SOLD,Sold,$1.33M,$1.33M,"1477 Carrington Cir, San Jose, CA 95125",3.0,3.0,1493.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,1280712000.0,37.27435,-121.894714,RECENTLY_SOLD,Sold 02/20/2024,19693370.0,1477 Carrington Cir,95125,San Jose,CA,37.27435,-121.894714,1325000.0,1708416000000.0,3.0,3.0,1493.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,1325800.0,3884.0,False,False,RECENTLY_SOLD,1325000.0,1280712000.0,True,False,False,USD,USA,424893.0,1873.08,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,19719263,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/8f19817dd2b6c68be1c73ac88f8830b3-p_e.jpg,True,/homedetails/1924-Kammerer-Ave-San-Jose-CA-95116/19719263_zpid/,SOLD,Sold,"$812,000",$812K,"1924 Kammerer Ave, San Jose, CA 95116",2.0,1.0,800.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1280712000.0,37.34885,-121.84671,RECENTLY_SOLD,Sold 02/20/2024,19719263.0,1924 Kammerer Ave,95116,San Jose,CA,37.34885,-121.84671,812000.0,1708416000000.0,1.0,2.0,800.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,812500.0,2800.0,False,False,RECENTLY_SOLD,812000.0,1280712000.0,True,False,False,USD,USA,725311.0,5300.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,19720412,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/b95ee5fe8e4bb78d1fd42cc7def4435e-p_e.jpg,True,/homedetails/276-Orosi-Way-San-Jose-CA-95116/19720412_zpid/,SOLD,Sold,"$672,000",$672K,"276 Orosi Way, San Jose, CA 95116",3.0,2.0,1180.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1280712000.0,37.359978,-121.851425,RECENTLY_SOLD,Sold 02/20/2024,19720412.0,276 Orosi Way,95116,San Jose,CA,37.359978,-121.851425,672000.0,1708416000000.0,2.0,3.0,1180.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,667400.0,3300.0,False,False,RECENTLY_SOLD,672000.0,1280712000.0,True,False,False,USD,USA,500642.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,19727362,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.34210968017578,-121.82306671142578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=3-17yXe-SkHEjl4oZS4eluZzDn0=",,/homedetails/1662-Leeward-Dr-San-Jose-CA-95122/19727362_zpid/,SOLD,Sold,$1.05M,$1.05M,"1662 Leeward Dr, San Jose, CA 95122",4.0,2.0,1353.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,1280712000.0,37.34211,-121.82307,RECENTLY_SOLD,Sold 02/20/2024,19727362.0,1662 Leeward Dr,95122,San Jose,CA,37.34211,-121.82307,1050500.0,1708416000000.0,2.0,4.0,1353.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1051600.0,3999.0,False,False,RECENTLY_SOLD,1050500.0,1280712000.0,True,False,False,USD,USA,58109.0,5600.0,sqft,False,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=37.34210968017578,-121.82306671142578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=rLm5sLDBpdEYKyHlhtDoiBcNQJw=","https://maps.googleapis.com/maps/api/streetview/metadata?location=37.34210968017578,-121.82306671142578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=AD3dlEfycZzAfalYqZObctRnAdk=",,,,,,,,,,,,,,,,,,,,,
287,19735115,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/a7b49108e7837f7dee3f7b3510a33bbc-p_e.jpg,True,/homedetails/4305-Palisade-Dr-San-Jose-CA-95111/19735115_zpid/,SOLD,Sold,$1.45M,$1.45M,"4305 Palisade Dr, San Jose, CA 95111",5.0,3.0,2308.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1280712000.0,37.283295,-121.81518,RECENTLY_SOLD,Sold 02/20/2024,19735115.0,4305 Palisade Dr,95111,San Jose,CA,37.283295,-121.81518,1450000.0,1708416000000.0,3.0,5.0,2308.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1450800.0,4579.0,False,False,RECENTLY_SOLD,1450000.0,1280712000.0,True,False,False,USD,USA,1029311.0,6098.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,19760778,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/cf4f315be483f5da2c1221729796b5e6-p_e.jpg,True,/homedetails/1481-Los-Rios-Dr-San-Jose-CA-95120/19760778_zpid/,SOLD,Sold,$2.00M,$2.00M,"1481 Los Rios Dr, San Jose, CA 95120",5.0,3.0,2278.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1280712000.0,37.225468,-121.89597,RECENTLY_SOLD,Sold 02/20/2024,19760778.0,1481 Los Rios Dr,95120,San Jose,CA,37.225468,-121.89597,1999999.0,1708416000000.0,3.0,5.0,2278.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2197200.0,4994.0,False,False,RECENTLY_SOLD,1999999.0,1280712000.0,True,False,False,USD,USA,125403.0,9111.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,19769266,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/d36dc437bd1147f7887a1386c0ed5875-p_e.jpg,True,/homedetails/3450-Pine-Creek-Dr-San-Jose-CA-95132/19769266_zpid/,SOLD,Sold,$1.81M,$1.81M,"3450 Pine Creek Dr, San Jose, CA 95132",3.0,2.0,1551.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,1280712000.0,37.40978,-121.850296,RECENTLY_SOLD,Sold 02/20/2024,19769266.0,3450 Pine Creek Dr,95132,San Jose,CA,37.40978,-121.850296,1809000.0,1708416000000.0,2.0,3.0,1551.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1810100.0,3800.0,False,False,RECENTLY_SOLD,1809000.0,1280712000.0,True,False,False,USD,USA,891937.0,6598.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
