,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.videoCount,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,timeOnZillow,unitCount,availabilityDate,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.unit,plid,lotAreaString,hdpData.homeInfo.listing_sub_type.is_FSBO,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange
206,46341559,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/c20f465a45b62208cf4645606e6c57e5-p_e.jpg,True,/homedetails/12056-Shadow-Ridge-Blvd-Hudson-FL-34669/46341559_zpid/,SOLD,Sold,"$345,000",$345K,"12056 Shadow Ridge Blvd, Hudson, FL 34669",3.0,2.0,1624.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,M3 REAL ESTATE PROFESSIONALS LLC,28.34264,-82.614655,RECENTLY_SOLD,Sold 03/01/2024,46341559.0,12056 Shadow Ridge Blvd,34669,Hudson,FL,28.34264,-82.614655,345000.0,1709280000000.0,2.0,3.0,1624.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,332400.0,1999.0,False,False,RECENTLY_SOLD,345000.0,True,False,False,USD,USA,219064.0,7887.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
207,46347034,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/1e2a2965e504bfc721cb7db2f9cf976e-p_e.jpg,True,/homedetails/6615-Del-Prado-Ter-New-Port-Richey-FL-34652/46347034_zpid/,SOLD,Sold,"$149,900",$150K,"6615 Del Prado Ter, New Port Richey, FL 34652",3.0,1.0,1008.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,RENTICR REALTY,28.254053,-82.73315,RECENTLY_SOLD,Sold 03/01/2024,46347034.0,6615 Del Prado Ter,34652,New Port Richey,FL,28.254053,-82.73315,149900.0,1709280000000.0,1.0,3.0,1008.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,145400.0,1500.0,False,False,RECENTLY_SOLD,149900.0,True,False,False,USD,USA,107707.0,4920.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
208,46347160,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/ef57ece5c4a39e38b28ad7b965db82e1-p_e.jpg,True,/homedetails/6306-Garland-Ct-New-Port-Richey-FL-34652/46347160_zpid/,SOLD,Sold,"$523,000",$523K,"6306 Garland Ct, New Port Richey, FL 34652",3.0,2.0,1737.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,KELLER WILLIAMS REALTY- PALM H,28.249863,-82.74245,RECENTLY_SOLD,Sold 03/01/2024,46347160.0,6306 Garland Ct,34652,New Port Richey,FL,28.249863,-82.74245,523000.0,1709280000000.0,2.0,3.0,1737.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,486900.0,3654.0,False,False,RECENTLY_SOLD,523000.0,True,False,False,USD,USA,465222.0,9003.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
209,46354536,Pending,Non Owner Occupied,https://photos.zillowstatic.com/fp/4f8c3798af39607aa9ab0edc984e96f6-p_e.jpg,True,/homedetails/5336-Cobblestone-Ct-Zephyrhills-FL-33543/46354536_zpid/,SOLD,Sold,"$435,000",$435K,"5336 Cobblestone Ct, Zephyrhills, FL 33543",3.0,3.0,2010.0,False,False,Pending,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,BHHS FLORIDA PROPERTIES GROUP,28.235008,-82.32564,RECENTLY_SOLD,Sold 03/01/2024,46354536.0,5336 Cobblestone Ct,33543,Zephyrhills,FL,28.235008,-82.32564,450000.0,1709280000000.0,3.0,3.0,2010.0,SINGLE_FAMILY,PENDING,-1.0,False,False,432600.0,2390.0,False,False,,450000.0,True,False,False,USD,USA,258126.0,4392.0,sqft,False,True,,,,,,,,,,,,,,,,,,,,
210,46359363,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/204d29b3d194f18d21eabe407e0d992f-p_e.jpg,True,/homedetails/36917-Kay-Ave-Zephyrhills-FL-33542/46359363_zpid/,SOLD,Sold,"$147,900",$148K,"36917 Kay Ave, Zephyrhills, FL 33542",2.0,2.0,1008.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,KELLER WILLIAMS REALTY NEW TAMPA,28.234287,-82.206215,RECENTLY_SOLD,Sold 03/01/2024,46359363.0,36917 Kay Ave,33542,Zephyrhills,FL,28.234287,-82.206215,147900.0,1709280000000.0,2.0,2.0,1008.0,MANUFACTURED,RECENTLY_SOLD,-1.0,False,False,146900.0,1666.0,False,False,RECENTLY_SOLD,147900.0,True,False,False,USD,USA,95772.0,5600.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
211,46364894,Pending,Non Owner Occupied,https://photos.zillowstatic.com/fp/aab3a8cca1f364b13a766edf27114c09-p_e.jpg,True,/homedetails/5741-Yorkshire-Dr-Zephyrhills-FL-33542/46364894_zpid/,SOLD,Sold,"$245,000",$245K,"5741 Yorkshire Dr, Zephyrhills, FL 33542",2.0,2.0,1450.0,False,False,Pending,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,BHHS FLORIDA PROPERTIES GROUP,28.241282,-82.19717,RECENTLY_SOLD,Sold 03/01/2024,46364894.0,5741 Yorkshire Dr,33542,Zephyrhills,FL,28.241282,-82.19717,240000.0,1709280000000.0,2.0,2.0,1450.0,SINGLE_FAMILY,PENDING,-1.0,False,False,239800.0,1999.0,False,False,,240000.0,True,False,False,USD,USA,163784.0,4307.0,sqft,False,True,,,,,,,,,,,,,,,,,,,,
212,46368153,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/2c3fe9f5e16e1c72f1bf48078af5812f-p_e.jpg,True,/homedetails/5827-Fieldspring-Ave-New-Port-Richey-FL-34655/46368153_zpid/,SOLD,Sold,"$535,000",$535K,"5827 Fieldspring Ave, New Port Richey, FL 34655",4.0,3.0,2694.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,LOMBARDO HEIGHTS LLC,28.243162,-82.66803,RECENTLY_SOLD,Sold 03/01/2024,46368153.0,5827 Fieldspring Ave,34655,New Port Richey,FL,28.243162,-82.66803,535000.0,1709280000000.0,3.0,4.0,2694.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,522700.0,2999.0,False,False,RECENTLY_SOLD,535000.0,True,False,False,USD,USA,362127.0,0.43930211202938474,acres,False,,,,,,,,,,,,,,,,,,,,,
213,46372444,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/c4f37761c74f76dbccb711c8edb8ff01-p_e.jpg,True,/homedetails/9030-Calle-Alta-New-Port-Richey-FL-34655/46372444_zpid/,SOLD,Sold,"$392,500",$393K,"9030 Calle Alta, New Port Richey, FL 34655",3.0,2.0,1872.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,FLATFEE.COM,28.242348,-82.66155,RECENTLY_SOLD,Sold 03/01/2024,46372444.0,9030 Calle Alta,34655,New Port Richey,FL,28.242348,-82.66155,392500.0,1709280000000.0,2.0,3.0,1872.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,405700.0,2320.0,False,False,RECENTLY_SOLD,392500.0,True,False,False,USD,USA,282161.0,7975.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
214,,,,https://photos.zillowstatic.com/fp/754f4b911e563988a72efd5eeffb1039-p_e.jpg,True,"/b/building/28.23536,-82.165955_ll/",SOLD,For Rent,,,"5333 Tangerine Dr, Zephyrhills, FL",,,,,,,,,False,,False,False,False,False,,False,,,,28.23536,-82.165955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,1145.0,,28.23536--82.165955,True,False,416675000.0,2.0,,,,,,,,,,
215,46382055,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/332a30fa659ff9bf6ce70e5c449e4b6d-p_e.jpg,True,/homedetails/38015-Lawanda-Loop-Zephyrhills-FL-33542/46382055_zpid/,SOLD,Sold,"$225,000",$225K,"38015 Lawanda Loop, Zephyrhills, FL 33542",3.0,2.0,1323.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,COLDWELL BANKER REALTY,28.221413,-82.187256,RECENTLY_SOLD,Sold 03/01/2024,46382055.0,38015 Lawanda Loop,33542,Zephyrhills,FL,28.221413,-82.187256,225000.0,1709280000000.0,2.0,3.0,1323.0,MANUFACTURED,RECENTLY_SOLD,-1.0,False,False,223300.0,1949.0,False,False,RECENTLY_SOLD,225000.0,True,False,False,USD,USA,81926.0,4240.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
216,46385967,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/ea414ffa299b677e455727649797a52c-p_e.jpg,True,/homedetails/4112-Andover-St-New-Port-Richey-FL-34653/46385967_zpid/,SOLD,Sold,"$280,000",$280K,"4112 Andover St, New Port Richey, FL 34653",2.0,2.0,1664.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,RE/MAX ACTION FIRST OF FLORIDA,28.218908,-82.68366,RECENTLY_SOLD,Sold 03/01/2024,46385967.0,4112 Andover St,34653,New Port Richey,FL,28.218908,-82.68366,280000.0,1709280000000.0,2.0,2.0,1664.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,286900.0,2100.0,False,False,RECENTLY_SOLD,280000.0,True,False,False,USD,USA,263829.0,7540.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
217,46387406,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/53b831e966854342ebeb631d740d1105-p_e.jpg,True,/homedetails/4148-Redcoat-Dr-Zephyrhills-FL-33543/46387406_zpid/,SOLD,Sold,"$575,000",$575K,"4148 Redcoat Dr, Zephyrhills, FL 33543",3.0,4.0,2206.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,REDFIN CORPORATION,28.217695,-82.289345,RECENTLY_SOLD,Sold 03/01/2024,46387406.0,4148 Redcoat Dr,33543,Zephyrhills,FL,28.217695,-82.289345,575000.0,1709280000000.0,4.0,3.0,2206.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,571500.0,3323.0,False,False,RECENTLY_SOLD,575000.0,True,False,False,USD,USA,389312.0,1.0001,acres,False,,,,,,,,,,,,,,,,,,,,,
218,46404084,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/b661f9ddc6e8f3ab4ac809757cbb72e3-p_e.jpg,True,/homedetails/5647-Andrea-Dr-Holiday-FL-34690/46404084_zpid/,SOLD,Sold,"$220,000",$220K,"5647 Andrea Dr, Holiday, FL 34690",2.0,1.0,816.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,MCCULLOUGH & ASSOC REALTY INC,28.209415,-82.72056,RECENTLY_SOLD,Sold 03/01/2024,46404084.0,5647 Andrea Dr,34690,Holiday,FL,28.209415,-82.72056,220000.0,1709280000000.0,1.0,2.0,816.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,215900.0,1457.0,False,False,RECENTLY_SOLD,220000.0,True,False,False,USD,USA,99424.0,5053.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
219,46411382,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/5a95e8884f52b0f51522a84f6469def2-p_e.jpg,True,/homedetails/7314-Fox-Hollow-Dr-Port-Richey-FL-34668/46411382_zpid/,SOLD,Sold,"$220,000",$220K,"7314 Fox Hollow Dr, Port Richey, FL 34668",2.0,2.0,1442.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,RE/MAX CHAMPIONS,28.302074,-82.69367,RECENTLY_SOLD,Sold 03/01/2024,46411382.0,7314 Fox Hollow Dr,34668,Port Richey,FL,28.302074,-82.69367,220000.0,1709280000000.0,2.0,2.0,1442.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,225900.0,1737.0,False,False,RECENTLY_SOLD,220000.0,True,False,False,USD,USA,159770.0,5780.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
220,46413294,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/cbef0a7f052630a6148d042f80e3e317-p_e.jpg,True,/homedetails/7211-Oakshire-Dr-Port-Richey-FL-34668/46413294_zpid/,SOLD,Sold,"$273,000",$273K,"7211 Oakshire Dr, Port Richey, FL 34668",3.0,2.0,1162.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,KELLER WILLIAMS SOUTH TAMPA,28.29639,-82.695335,RECENTLY_SOLD,Sold 03/01/2024,46413294.0,7211 Oakshire Dr,34668,Port Richey,FL,28.29639,-82.695335,273000.0,1709280000000.0,2.0,3.0,1162.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,272900.0,1745.0,False,False,RECENTLY_SOLD,273000.0,True,False,False,USD,USA,144418.0,5100.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
221,46423410,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/4436d8e992b37e9de1d3e77807a47c67-p_e.jpg,True,/homedetails/3517-Margate-Dr-Holiday-FL-34691/46423410_zpid/,SOLD,Sold,"$265,000",$265K,"3517 Margate Dr, Holiday, FL 34691",2.0,2.0,1519.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,"INSPIRED REALTY, LLC",28.20787,-82.7559,RECENTLY_SOLD,Sold 03/01/2024,46423410.0,3517 Margate Dr,34691,Holiday,FL,28.20787,-82.7559,265000.0,1709280000000.0,2.0,2.0,1519.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,267900.0,1999.0,False,False,RECENTLY_SOLD,265000.0,True,False,False,USD,USA,196960.0,5950.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
222,46438537,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/b07d7a9b733a1dbca6053cd9f2d432a5-p_e.jpg,True,/homedetails/8934-Tropical-Palm-Way-Port-Richey-FL-34668/46438537_zpid/,SOLD,Sold,"$275,000",$275K,"8934 Tropical Palm Way, Port Richey, FL 34668",3.0,2.0,1509.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,RE/MAX PREMIER GROUP,28.287317,-82.70615,RECENTLY_SOLD,Sold 03/01/2024,46438537.0,8934 Tropical Palm Way,34668,Port Richey,FL,28.287317,-82.70615,275000.0,1709280000000.0,2.0,3.0,1509.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,298100.0,1935.0,False,False,RECENTLY_SOLD,275000.0,True,False,False,USD,USA,207524.0,7551.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
223,46450663,Pending,Non Owner Occupied,https://photos.zillowstatic.com/fp/c562f05af428843f449430f2122c076b-p_e.jpg,True,/homedetails/22730-Willow-Lakes-Dr-Lutz-FL-33549/46450663_zpid/,SOLD,Sold,"$420,000",$420K,"22730 Willow Lakes Dr, Lutz, FL 33549",3.0,2.0,1893.0,False,False,Pending,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,BHHS FLORIDA PROPERTIES GROUP,28.182219,-82.4401,RECENTLY_SOLD,Sold 03/01/2024,46450663.0,22730 Willow Lakes Dr,33549,Lutz,FL,28.182219,-82.4401,440000.0,1709280000000.0,2.0,3.0,1893.0,SINGLE_FAMILY,PENDING,-1.0,False,False,433200.0,2505.0,False,False,,440000.0,True,False,False,USD,USA,352547.0,0.29602846648301195,acres,False,True,,,,,,,,,,,,,,,,,,,,
224,46457548,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/bdc6d3aad01cabb2fd6e380cc7d7fb6f-p_e.jpg,True,/homedetails/1331-Deerbourne-Dr-Zephyrhills-FL-33543/46457548_zpid/,SOLD,Sold,"$879,000",$879K,"1331 Deerbourne Dr, Zephyrhills, FL 33543",6.0,5.0,4593.0,False,False,RecentlySold,RecentChange,False,False,True,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,PINEYWOODS REALTY LLC,28.176508,-82.324165,RECENTLY_SOLD,Sold 03/01/2024,46457548.0,1331 Deerbourne Dr,33543,Zephyrhills,FL,28.176508,-82.324165,879000.0,1709280000000.0,5.0,6.0,4593.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,864400.0,5072.0,False,False,RECENTLY_SOLD,879000.0,True,False,False,USD,USA,663671.0,10080.0,sqft,False,,1.0,,,,,,,,,,,,,,,,,,,
225,46459840,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/8864c24eed3769c5b21a5c855d5a1f6e-p_e.jpg,True,/homedetails/13105-Moose-Ln-Hudson-FL-34669/46459840_zpid/,SOLD,Sold,"$250,000",$250K,"13105 Moose Ln, Hudson, FL 34669",3.0,2.0,1296.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,EXP REALTY LLC,28.347895,-82.6092,RECENTLY_SOLD,Sold 03/01/2024,46459840.0,13105 Moose Ln,34669,Hudson,FL,28.347895,-82.6092,250000.0,1709280000000.0,2.0,3.0,1296.0,MANUFACTURED,RECENTLY_SOLD,-1.0,False,False,234500.0,2100.0,False,False,RECENTLY_SOLD,250000.0,True,False,False,USD,USA,92582.0,0.8473370064279155,acres,False,,,,,,,,,,,,,,,,,,,,,
226,46464956,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/5bb795ae497f9f3e0b0be00630119be0-p_e.jpg,True,/homedetails/13540-Knotty-Ln-Hudson-FL-34669/46464956_zpid/,SOLD,Sold,"$367,000",$367K,"13540 Knotty Ln, Hudson, FL 34669",4.0,2.0,1777.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,CHARLES RUTENBERG REALTY INC,28.353024,-82.59103,RECENTLY_SOLD,Sold 03/01/2024,46464956.0,13540 Knotty Ln,34669,Hudson,FL,28.353024,-82.59103,367000.0,1709280000000.0,2.0,4.0,1777.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,371200.0,2100.0,False,False,RECENTLY_SOLD,367000.0,True,False,False,USD,USA,255835.0,8250.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
227,46467401,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/9173f4d2ad2357f173f99355967f2b9b-p_e.jpg,True,/homedetails/7146-El-Torro-St-Zephyrhills-FL-33541/46467401_zpid/,SOLD,Sold,"$109,900",$110K,"7146 El Torro St, Zephyrhills, FL 33541",2.0,2.0,960.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,KELLER WILLIAMS REALTY NEW TAMPA,28.261885,-82.191666,RECENTLY_SOLD,Sold 03/01/2024,46467401.0,7146 El Torro St,33541,Zephyrhills,FL,28.261885,-82.191666,109900.0,1709280000000.0,2.0,2.0,960.0,MANUFACTURED,RECENTLY_SOLD,-1.0,False,False,104000.0,1650.0,False,False,RECENTLY_SOLD,109900.0,True,False,False,USD,USA,60332.0,3345.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
228,46472625,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/267e7429c77eeeec4cf2b8de1e96056a-p_e.jpg,True,/homedetails/1724-Percheron-Dr-New-Port-Richey-FL-34655/46472625_zpid/,SOLD,Sold,"$560,000",$560K,"1724 Percheron Dr, New Port Richey, FL 34655",3.0,2.0,2006.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,KELLY RIGHT REAL ESTATE,28.18432,-82.68055,RECENTLY_SOLD,Sold 03/01/2024,46472625.0,1724 Percheron Dr,34655,New Port Richey,FL,28.18432,-82.68055,560000.0,1709280000000.0,2.0,3.0,2006.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,574300.0,2549.0,False,False,RECENTLY_SOLD,560000.0,True,False,False,USD,USA,361265.0,10421.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
229,46945322,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/977fade3ef1fd4b3cf83b8059adc4002-p_e.jpg,True,/homedetails/1325-Illinois-Ave-Palm-Harbor-FL-34683/46945322_zpid/,SOLD,Sold,"$345,000",$345K,"1325 Illinois Ave, Palm Harbor, FL 34683",3.0,2.0,960.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,BAYSIDE PROPERTY MGMT. & REAL ESTATE SERVICES,28.07474,-82.76292,RECENTLY_SOLD,Sold 03/01/2024,46945322.0,1325 Illinois Ave,34683,Palm Harbor,FL,28.07474,-82.76292,345000.0,1709280000000.0,2.0,3.0,960.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,347900.0,2149.0,False,False,RECENTLY_SOLD,345000.0,True,False,False,USD,USA,208452.0,5750.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
230,,,,https://photos.zillowstatic.com/fp/36b084166e5674bb2f78b5e2e01316b4-p_e.jpg,True,/b/raintree-village-condominiums-clearwater-fl-5XrWtT/,SOLD,For Rent,,,"2101 Sunset Point Rd, Clearwater, FL",,,,,,,,,False,,False,False,False,False,,False,,,,27.988895,-82.74896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1424.0,1002196337.0,27.988895--82.74896,True,False,416675000.0,4.0,,,,,,,,,,
231,46946351,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/68d70664ce3b61bdfe45c6686bca4a0c-p_e.jpg,True,/homedetails/1912-Seton-Dr-Clearwater-FL-33763/46946351_zpid/,SOLD,Sold,"$485,000",$485K,"1912 Seton Dr, Clearwater, FL 33763",3.0,2.0,1594.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,COLDWELL BANKER REALTY,27.990572,-82.76003,RECENTLY_SOLD,Sold 03/01/2024,46946351.0,1912 Seton Dr,33763,Clearwater,FL,27.990572,-82.76003,485000.0,1709280000000.0,2.0,3.0,1594.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,489600.0,2594.0,False,False,RECENTLY_SOLD,485000.0,True,False,False,USD,USA,316338.0,6181.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
232,46946502,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/f477a4d7713c620af327fe7f9fcade90-p_e.jpg,True,/homedetails/2064-San-Marino-Way-N-Clearwater-FL-33763/46946502_zpid/,SOLD,Sold,"$280,000",$280K,"2064 San Marino Way N, Clearwater, FL 33763",4.0,2.0,1645.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/e39375731b4bce0deb161dcc85f92017-zillow_web_48_23.jpg,CHARLES RUTENBERG REALTY INC,27.99573,-82.75749,RECENTLY_SOLD,Sold 03/01/2024,46946502.0,2064 San Marino Way N,33763,Clearwater,FL,27.99573,-82.75749,280000.0,1709280000000.0,2.0,4.0,1645.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,270700.0,2499.0,False,False,RECENTLY_SOLD,280000.0,True,False,False,USD,USA,188224.0,3202.0,sqft,False,,,,,,,,,,,,,,,,,,,,,
