,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.unit,plid,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,buildingName,hdpData.homeInfo.isRentalWithBasePrice,availabilityDate,hdpData.homeInfo.listing_sub_type.is_FSBO,streetViewURL,streetViewMetadataURL,lotAreaString,info3String,hdpData.homeInfo.videoCount
227,59156430,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/fa328f559cce52dd0fc45d6adc662e4b-p_e.jpg,True,/homedetails/61-Park-St-West-Roxbury-MA-02132/59156430_zpid/,SOLD,Sold,$1.75M,$1.75M,"61 Park St, West Roxbury, MA 02132",5.0,4.0,3000.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Richard Carlo,Conway - West Roxbury,2835932000,42.285786,-71.15776,RECENTLY_SOLD,Sold 02/02/2024,59156430.0,61 Park St,02132,West Roxbury,MA,42.285786,-71.15776,1750000.0,1706860800000.0,4.0,5.0,3000.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1750000.0,6259.0,,False,False,1750000.0,2835932000.0,True,False,False,USD,USA,925500.0,8000.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,
228,59157042,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/8cd79091f66c0de1ba85d82633693023-p_e.jpg,True,/homedetails/274-Vermont-St-West-Roxbury-MA-02132/59157042_zpid/,SOLD,Sold,"$645,000",$645K,"274 Vermont St, West Roxbury, MA 02132",4.0,2.0,1123.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Rose Dacey,Century 21 Kierman Realty,2835932000,42.28677,-71.166,RECENTLY_SOLD,Sold 02/02/2024,59157042.0,274 Vermont St,02132,West Roxbury,MA,42.28677,-71.166,645000.0,1706860800000.0,2.0,4.0,1123.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,645000.0,3399.0,,False,False,645000.0,2835932000.0,True,False,False,USD,USA,520800.0,3802.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,1700553600000.0,,-10000.0,,,,,,,,,
229,,,,https://photos.zillowstatic.com/fp/d50409245a81794beb40d0b2c873f405-p_e.jpg,True,/b/1-avery-st-boston-ma-5Xj7Hb/,SOLD,Ritz Carlton Residences,,,"1 Avery St, Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,2835932000,42.353615,-71.062874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1382.0,1001440959.0,42.353615--71.062874,True,False,3.0,,,,Ritz Carlton Residences,,,,,,,,
230,189917944,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/bea629879b152d6b56af75c47e00e738-p_e.jpg,True,/homedetails/46-48-Ridgemont-St-Allston-MA-02134/189917944_zpid/,SOLD,Sold,$2.25M,$2.25M,"46-48 Ridgemont St, Allston, MA 02134",10.0,5.0,3062.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Zachary Conley,"NextGen Realty, Inc.",2835932000,42.350903,-71.14236,RECENTLY_SOLD,Sold 02/02/2024,189917944.0,46-48 Ridgemont St,02134,Allston,MA,42.350903,-71.14236,2250000.0,1706860800000.0,5.0,10.0,3062.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,2250100.0,7752.0,,False,False,2250000.0,2835932000.0,True,False,False,USD,USA,1177000.0,7850.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,1700467200000.0,,-11999.0,,,,,,,,,
231,190032422,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/7e8ee8be85702f939237d5b0bab5abb8-p_e.jpg,True,/homedetails/2-2A-Maynard-St-Roslindale-MA-02131/190032422_zpid/,SOLD,Sold,"$755,000",$755K,"2-2A Maynard St, Roslindale, MA 02131",6.0,4.0,2392.0,False,False,RecentlySold,Unknown Listed By,False,True,False,False,True,False,False,,False,False,Antonio Ferreira,The Tate Team,2835932000,42.276646,-71.12453,RECENTLY_SOLD,Sold 02/02/2024,190032422.0,2-2A Maynard St,02131,Roslindale,MA,42.276646,-71.12453,755000.0,1706860800000.0,4.0,6.0,2392.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,755700.0,6274.0,,False,False,755000.0,2835932000.0,True,False,False,USD,USA,640900.0,4772.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,1696402800000.0,,-5000.0,,,,,,,,,
232,,,,https://photos.zillowstatic.com/fp/f266b855d040263c312cfbfee4ee0d72-p_e.jpg,True,/b/113-115-cottage-st-boston-ma-9m4rGZ/,SOLD,For Rent,,,"113-115 Cottage St, Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,2835932000,42.368458,-71.034294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,600.0,2190958735.0,42.368458--71.034294,True,False,2.0,,,,,,,,,,,,
233,,,,https://photos.zillowstatic.com/fp/460e79f7807356a263d377d26021e5d3-p_e.jpg,True,/b/100-shawmut-ave-boston-ma-96C22q/,SOLD,For Rent,,,"100 Shawmut Ave, Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,2835932000,42.346684,-71.06566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,558.0,2001444828.0,42.346684--71.06566,True,False,10.0,,,,,,,,,,,,
234,2053893778,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/bbc93300f53418814b34e7b90536b61b-p_e.jpg,True,/homedetails/54-56-Cedar-St-1-Mattapan-MA-02126/2053893778_zpid/,SOLD,Sold,"$320,000",$320K,"54-56 Cedar St #1, Mattapan, MA 02126",2.0,1.0,774.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Michael Bannon,From Boston South Realty LLC,2835932000,42.273567,-71.07592,RECENTLY_SOLD,Sold 02/02/2024,2053893778.0,54-56 Cedar St #1,02126,Mattapan,MA,42.273567,-71.07592,320000.0,1706860800000.0,1.0,2.0,774.0,CONDO,RECENTLY_SOLD,-1.0,False,False,,,,False,False,320000.0,2835932000.0,True,False,False,USD,USA,,774.0,sqft,False,RECENTLY_SOLD,# 1,,,,,,,,,,,,,,,,,,,,,
235,2054517267,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/343706ac65cfad8513887d826e88d0d1-p_e.jpg,True,/homedetails/53-Constellation-Wharf-53-Charlestown-MA-02129/2054517267_zpid/,SOLD,Sold,$1.16M,$1.16M,"53 Constellation Wharf #53, Charlestown, MA 02129",2.0,3.0,1902.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Karen Colombosian,Coldwell Banker Realty - Boston,2835932000,42.37368,-71.04918,RECENTLY_SOLD,Sold 02/02/2024,2054517267.0,53 Constellation Wharf #53,02129,Charlestown,MA,42.37368,-71.04918,1155000.0,1706860800000.0,3.0,2.0,1902.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,,,,False,False,1155000.0,2835932000.0,True,False,False,USD,USA,,,,False,RECENTLY_SOLD,# 53,,,,,,,,,,,,,,,,,,,,,
236,2054689161,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/51d09eab27404225f5653744e2b74299-p_e.jpg,True,/homedetails/48-Boutwell-St-2-Dorchester-MA-02122/2054689161_zpid/,SOLD,Sold,"$910,000",$910K,"48 Boutwell St #2, Dorchester, MA 02122",3.0,3.0,2000.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Jennifer Gates,"Allison James Estates & Homes of MA, LLC",2835932000,42.290928,-71.05226,RECENTLY_SOLD,Sold 02/02/2024,2054689161.0,48 Boutwell St #2,02122,Dorchester,MA,42.290928,-71.05226,910000.0,1706860800000.0,3.0,3.0,2000.0,CONDO,RECENTLY_SOLD,-1.0,False,False,,,,False,False,910000.0,2835932000.0,True,False,False,USD,USA,,,,False,RECENTLY_SOLD,# 2,,,,,,,,,,,,,,,,,,,,,
237,2057617233,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/018393e93342702f4c958ee600c9ee0b-p_e.jpg,True,/homedetails/5-Starling-St-West-Roxbury-MA-02132/2057617233_zpid/,SOLD,Sold,$1.64M,$1.64M,"5 Starling St, West Roxbury, MA 02132",4.0,3.0,3200.0,False,False,RecentlySold,Unknown Listed By,False,True,False,False,True,False,False,,False,False,Rosemar Realty Group,"Insight Realty Group, Inc.",2835932000,42.269436,-71.15188,RECENTLY_SOLD,Sold 02/02/2024,2057617233.0,5 Starling St,02132,West Roxbury,MA,42.269436,-71.15188,1635000.0,1706860800000.0,3.0,4.0,3200.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,2450.0,,False,False,1635000.0,2835932000.0,True,False,False,USD,USA,,0.335514233241506,acres,False,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,
238,2058913396,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/ef7501f09c3889ad35860723389f1670-p_e.jpg,True,/homedetails/5-Seven-Endicott-Ct-Boston-MA-02113/2058913396_zpid/,SOLD,Sold,"$575,000",$575K,"5 Seven Endicott Ct, Boston, MA 02113",4.0,3.0,1968.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,The Gilardi Group,Gibson Sotheby's International Realty,2835932000,42.365974,-71.05788,RECENTLY_SOLD,Sold 02/02/2024,2058913396.0,5 Seven Endicott Ct,02113,Boston,MA,42.365974,-71.05788,575000.0,1706860800000.0,3.0,4.0,1968.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,,3200.0,,False,False,575000.0,2835932000.0,True,False,False,USD,USA,,0.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,
239,59088824,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/756cc787d2dfe43632d15e62528d76fc-p_e.jpg,True,/homedetails/158-Kelton-St-APT-4-Allston-MA-02134/59088824_zpid/,SOLD,Sold,"$518,000",$518K,"158 Kelton St APT 4, Allston, MA 02134",1.0,1.0,907.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Jennie & Eddie Luxury Living Boston Team,Regatta Realty,2922332000,42.348164,-71.139046,RECENTLY_SOLD,Sold 02/01/2024,59088824.0,158 Kelton St APT 4,02134,Allston,MA,42.348164,-71.139046,518000.0,1706774400000.0,1.0,1.0,907.0,CONDO,RECENTLY_SOLD,-1.0,False,False,518000.0,2650.0,,False,False,518000.0,2922332000.0,True,False,False,USD,USA,385300.0,907.0,sqft,False,RECENTLY_SOLD,Apt 4,,,,,,,,,,,,,,,,,,,,,
240,,,,https://photos.zillowstatic.com/fp/1d692d06bb84f6889bda45dd6604eff4-p_e.jpg,True,/b/2-larose-pl-brighton-ma-5YN4km/,SOLD,Ridgemont Condominium,,,"2 Larose Pl, Brighton, MA",,,,,,,,,True,,False,False,False,False,,False,,,,2922332000,42.34527,-71.14731,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,640.0,1005199659.0,42.34527--71.14731,True,False,2.0,,,,Ridgemont Condominium,,,,,,,,
241,,,,https://photos.zillowstatic.com/fp/1b0b0c1252c992cc37a0510d736af6f3-p_e.jpg,True,/b/106-13th-st-charlestown-ma-5XjZ8W/,SOLD,For Rent,,,"106 13th St, Charlestown, MA",,,,,,,,,False,,False,False,False,False,,False,,,,2922332000,42.377308,-71.05108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,733.0,1001495835.0,42.377308--71.05108,True,False,8.0,,,,,,,,,,,,
242,59107053,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/6cb4162f1eb7a5295e5ad448146b2055-p_e.jpg,True,/homedetails/117-Hancock-St-Dorchester-MA-02125/59107053_zpid/,SOLD,Sold,"$950,000",$950K,"117 Hancock St, Dorchester, MA 02125",9.0,3.0,3277.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Bascom Group,eXp Realty,2922332000,42.311954,-71.063774,RECENTLY_SOLD,Sold 02/01/2024,59107053.0,117 Hancock St,02125,Dorchester,MA,42.311954,-71.063774,950000.0,1706774400000.0,3.0,9.0,3277.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,960600.0,8970.0,,False,False,950000.0,2922332000.0,True,False,False,USD,USA,619000.0,2171.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,
243,59148763,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/2acbc15ac9243b651546fa921ec69de5-p_e.jpg,True,/homedetails/1774-Columbia-Rd-3-South-Boston-MA-02127/59148763_zpid/,SOLD,Sold,$1.05M,$1.05M,"1774 Columbia Rd #3, South Boston, MA 02127",2.0,1.0,1165.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,,,2922332000,42.33122,-71.03091,RECENTLY_SOLD,Sold 02/01/2024,59148763.0,1774 Columbia Rd #3,02127,South Boston,MA,42.33122,-71.03091,1050000.0,1706774400000.0,1.0,2.0,1165.0,CONDO,RECENTLY_SOLD,-1.0,False,False,1050900.0,3300.0,,False,False,1050000.0,2922332000.0,True,False,False,USD,USA,874000.0,1306.8,sqft,False,RECENTLY_SOLD,# 3,,,,,,,,,,,,,,,,,,,,,
244,59151792,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/1848a111526b545823fbdfe74f0eddc8-p_e.jpg,True,/homedetails/9-Jenkins-St-South-Boston-MA-02127/59151792_zpid/,SOLD,Sold,"$575,000",$575K,"9 Jenkins St, South Boston, MA 02127",3.0,1.0,1292.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Tia Zaferakis,Conway - S. Boston,2922332000,42.330746,-71.053734,RECENTLY_SOLD,Sold 02/01/2024,59151792.0,9 Jenkins St,02127,South Boston,MA,42.330746,-71.053734,575000.0,1706774400000.0,1.0,3.0,1292.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,619200.0,3599.0,,False,False,575000.0,2922332000.0,True,False,False,USD,USA,600000.0,0.03,sqft,False,RECENTLY_SOLD,,,,,,,,,,,1701331200000.0,,-60000.0,,,,,,,,,
245,59153294,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/c83dd29da4b081baaf6b543bae3c4eae-p_e.jpg,True,/homedetails/4975-Washington-St-203-West-Roxbury-MA-02132/59153294_zpid/,SOLD,Sold,"$345,000",$345K,"4975 Washington St #203, West Roxbury, MA 02132",2.0,2.0,1055.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Gorfinkle Group,eXp Realty,2922332000,42.268116,-71.151306,RECENTLY_SOLD,Sold 02/01/2024,59153294.0,4975 Washington St #203,02132,West Roxbury,MA,42.268116,-71.151306,345000.0,1706774400000.0,2.0,2.0,1055.0,CONDO,RECENTLY_SOLD,-1.0,False,False,326400.0,2900.0,,False,False,345000.0,2922332000.0,True,False,False,USD,USA,321400.0,,,False,RECENTLY_SOLD,# 203,,,,,,,,,,,,,,,,,,,,,
246,59173557,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/972bc8f95d3a8974e4f7d4ebbb81c5e4-p_e.jpg,True,/homedetails/116-Myrtle-St-A-Boston-MA-02114/59173557_zpid/,SOLD,Sold,$1.87M,$1.87M,"116 Myrtle St #A, Boston, MA 02114",2.0,2.0,1423.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,,,2922332000,42.35916,-71.06879,RECENTLY_SOLD,Sold 02/01/2024,59173557.0,116 Myrtle St #A,02114,Boston,MA,42.35916,-71.06879,1866000.0,1706774400000.0,2.0,2.0,1423.0,CONDO,RECENTLY_SOLD,-1.0,False,False,1867600.0,5800.0,,False,False,1866000.0,2922332000.0,True,False,False,USD,USA,1280300.0,1306.0,sqft,False,RECENTLY_SOLD,# A,,,,,,,,,,,,,,,,,,,,,
247,,,,https://photos.zillowstatic.com/fp/cb8b01fb558b342cc8c588dc673418fc-p_e.jpg,True,/b/148-commonwealth-ave-boston-ma-5XjPtq/,SOLD,For Rent,,,"148 Commonwealth Ave, Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,2922332000,42.35155,-71.07764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,481.0,1001476054.0,42.35155--71.07764,True,False,4.0,,,,,,,,,,,,
248,,,,https://photos.zillowstatic.com/fp/47ff0b341b0787eaac1eeb40db589b4d-p_e.jpg,True,/b/9-hawthorne-pl-boston-ma-5Xj9Pt/,SOLD,Hawthorne Place Condominium,,,"9 Hawthorne Pl, Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,2922332000,42.36427,-71.06574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,546.0,1001446069.0,42.36427--71.06574,True,False,10.0,,,,Hawthorne Place Condominium,,,,,,,,
249,59182784,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/2d38ac99efe7b73567bc6cd0dad11281-p_e.jpg,True,/homedetails/178-W-Brookline-St-3-Boston-MA-02118/59182784_zpid/,SOLD,Sold,$1.83M,$1.83M,"178 W Brookline St #3, Boston, MA 02118",4.0,2.0,1398.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,,,2922332000,42.342777,-71.076385,RECENTLY_SOLD,Sold 02/01/2024,59182784.0,178 W Brookline St #3,02118,Boston,MA,42.342777,-71.076385,1830000.0,1706774400000.0,2.0,4.0,1398.0,CONDO,RECENTLY_SOLD,-1.0,False,False,1830200.0,6451.0,,False,False,1830000.0,2922332000.0,True,False,False,USD,USA,1362500.0,1306.0,sqft,False,RECENTLY_SOLD,# 3,,,,,,,,,,,,,,,,,,,,,
250,,,,https://photos.zillowstatic.com/fp/a8fb493d5476c3cf65ee750405abc557-p_e.jpg,True,/b/12-claremont-park-boston-ma-5XjZMg/,SOLD,For Rent,,,"12 Claremont Park, Boston, MA",,,,,,,,,True,,False,False,False,False,,False,,,,2922332000,42.34194,-71.081314,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,630.0,1001496382.0,42.34194--71.081314,True,False,2.0,,,,,,,,,,,,
251,,,,https://photos.zillowstatic.com/fp/9c72478ed6245fcf140cf10d6521420a-p_e.jpg,True,/b/26-speedwell-st-dorchester-ma-96CHtx/,SOLD,For Rent,,,"26 Speedwell St, Dorchester, MA",,,,,,,,,False,,False,False,False,False,,False,,,,2922332000,42.30427,-71.06731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1900.0,2001478154.0,42.30427--71.06731,True,False,2.0,,,,,,,,,,,,
252,2055481628,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/88c70e83bc119ee4a83521c2996ca2c7-p_e.jpg,True,/homedetails/14-16-Harriet-St-Brighton-MA-02135/2055481628_zpid/,SOLD,Sold,"$900,000",$900K,"14 & 16 Harriet St, Brighton, MA 02135",5.0,2.0,2383.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,April Cover,LAER Realty Partners,2922332000,42.352985,-71.15505,RECENTLY_SOLD,Sold 02/01/2024,2055481628.0,14 & 16 Harriet St,02135,Brighton,MA,42.352985,-71.15505,900000.0,1706774400000.0,2.0,5.0,2383.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,,,,False,False,900000.0,2922332000.0,True,False,False,USD,USA,,3399.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,1699081200000.0,,-5000.0,,,,,,,,,
253,2066627832,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/4c8b06307d3a94b38ee31965ede7a22b-p_e.jpg,True,/homedetails/576-E-Broadway-1-Boston-MA-02127/2066627832_zpid/,SOLD,Sold,"$540,000",$540K,"576 E Broadway #1, Boston, MA 02127",1.0,1.0,550.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Aranson Maguire Group,Compass,2922332000,42.33575,-71.041115,RECENTLY_SOLD,Sold 02/01/2024,2066627832.0,576 E Broadway #1,02127,Boston,MA,42.33575,-71.041115,540000.0,1706774400000.0,1.0,1.0,550.0,CONDO,RECENTLY_SOLD,-1.0,False,False,540000.0,1761.0,,False,False,540000.0,2922332000.0,True,False,False,USD,USA,,550.0,sqft,False,RECENTLY_SOLD,# 1,,,,,,,,,,,,,,,,,,,,,
254,,,,https://photos.zillowstatic.com/fp/99fe8436335007539d4aa03b8f6abc54-p_e.jpg,True,/b/197-8th-st-charlestown-ma-5bRT8x/,SOLD,Flagship Wharf,,,"197 8th St, Charlestown, MA",,,,,,,,,False,,False,False,False,False,,False,,,,3008732000,42.37341,-71.05219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,747.0,1017131168.0,42.37341--71.05219,True,False,23.0,,,,Flagship Wharf,,,,,,,,
255,59120224,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/44143848e7669d26e77c54df10d201df-p_e.jpg,True,/homedetails/76-Faywood-Ave-East-Boston-MA-02128/59120224_zpid/,SOLD,Sold,"$735,000",$735K,"76 Faywood Ave, East Boston, MA 02128",4.0,3.0,2254.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Lin Wu,"JW Real Estate Services, LLC",3008732000,42.391033,-71.00253,RECENTLY_SOLD,Sold 01/31/2024,59120224.0,76 Faywood Ave,02128,East Boston,MA,42.391033,-71.00253,735000.0,1706688000000.0,3.0,4.0,2254.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,689400.0,6000.0,,False,False,735000.0,3008732000.0,True,False,False,USD,USA,658600.0,4000.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,
256,59140381,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/50d28b61277052dacbd7d479bdfc786d-p_e.jpg,True,/homedetails/74-Blake-St-Hyde-Park-MA-02136/59140381_zpid/,SOLD,Sold,"$575,000",$575K,"74 Blake St, Hyde Park, MA 02136",3.0,2.0,1955.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Darnell Billings,Keller Williams Realty Boston-Metro | Back Bay,3008732000,42.26713,-71.10648,RECENTLY_SOLD,Sold 01/31/2024,59140381.0,74 Blake St,02136,Hyde Park,MA,42.26713,-71.10648,575000.0,1706688000000.0,2.0,3.0,1955.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,575000.0,3399.0,,False,False,575000.0,3008732000.0,True,False,False,USD,USA,373700.0,4047.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,
257,59141575,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=42.27907180786133,-71.11871337890625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=njlDhVt1hoCZpieoKp6hDlwRre0=",,/homedetails/624-Hyde-Park-Ave-APT-A5-Boston-MA-02131/59141575_zpid/,SOLD,Sold,"$200,000",$200K,"624 Hyde Park Ave APT A5, Boston, MA 02131",1.0,1.0,645.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,,,3008732000,42.27907,-71.11871,RECENTLY_SOLD,Sold 01/31/2024,59141575.0,624 Hyde Park Ave APT A5,02131,Boston,MA,42.27907,-71.11871,200000.0,1706688000000.0,1.0,1.0,645.0,CONDO,RECENTLY_SOLD,-1.0,False,False,213500.0,2294.0,,False,False,200000.0,3008732000.0,True,False,False,USD,USA,168600.0,435.0,sqft,False,RECENTLY_SOLD,Apt A5,,,,,,,,,,,,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=42.27907180786133,-71.11871337890625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=zWsAeOXXBHNBNftY7DVl06r6-Kw=","https://maps.googleapis.com/maps/api/streetview/metadata?location=42.27907180786133,-71.11871337890625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=kZN2Dwq8geuWoixxBFvT-cER9oU=",,,
258,,,,https://photos.zillowstatic.com/fp/ff544d8e5ceb1fc7b17e770205eb308f-p_e.jpg,True,/b/54-myrtle-st-boston-ma-5XjGDn/,SOLD,For Rent,,,"54 Myrtle St, Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,3008732000,42.359276,-71.06631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,510.0,1001457628.0,42.359276--71.06631,True,False,2.0,,,,,,,,,,,,
259,,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=42.352806091308594,-71.08338165283203&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=YYA6ENWyBK3YOQo25OxwVI2fMB8=",,/b/324-332-beacon-st-boston-ma-9m4sSC/,SOLD,For Rent,,,"324-332 Beacon St, Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,3008732000,42.352806,-71.08338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,493.0,2190961607.0,42.352806--71.08338,True,False,10.0,,,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=42.352806091308594,-71.08338165283203&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=-aIQI-wVEe6Wwb4-mvoY789t56s=","https://maps.googleapis.com/maps/api/streetview/metadata?location=42.352806091308594,-71.08338165283203&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=h9qGmHaNUWbGHLGcihqV3LDashU=",,,
